symbol	company	yayk	nayk	mayk	yay	nay	may	desc
5FX.SI	New Wave Holdings Ltd.	0	1	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@3e10556	clojure.lang.LazySeq@1	New Wave Holdings Ltd., an investment holding company, engages in the distribution of aluminum products and components in Singapore, Malaysia, the People's Republic of China, and internationally. The company is involved in the cutting, refining, and wholesale of aluminum plates, wedges, rods, and bars; and trading and distribution of metal precision components. It also trades in electrical and electronic equipment and components, as well as hardware and software engineering in microcomputer and communication systems; trades in and distributes cables; and provides IT and software consultancy services. In addition, the company engages in the import and export of aluminum alloy products; sale and distribution of aluminum alloy, steel, stainless steel, and other ferrous and non-ferrous semi-finished products; and fabrication and trading of aluminum products. The company was formerly known as New Wave Technologies Ltd. and changed its name to New Wave Holdings Ltd. in January 2006. New Wave Holdings Ltd. was incorporated in 1999 and is based in Singapore.
5G2.SI	Kimheng Offshore&marine Hldltd	0	14	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@5c2d2035	clojure.lang.LazySeq@bb52c600	Kim Heng Offshore & Marine Holdings Limited, an investment holding company, provides integrated offshore and marine value chain services in Australia, Bangladesh, Indonesia, Malaysia, Papua New Guinea, Singapore, the United Arab Emirates, the United States, Europe, and internationally. The company operates through Offshore Rig Services and Supply Chain Management, and Vessel Sales and Newbuild segments. It offers offshore rig services, including construction and fabrication works of sections or components of drilling rigs and drill ships; installation of offshore production modules and systems; afloat repairs, maintenance, and refurbishment of offshore rigs, platforms, and vessels; and supply of offshore drilling and production equipment. The company also provides offshore supply vessels and heavy-lift equipment, as well as logistics, general shipping, and crew management services. In addition, it offers shipbuilding and repair services; marine support vessel chartering/trading services; and preset mooring services and mooring equipment. Further, the company provides marine salvage and oil-spill response services comprising oil spill management, emergency salvage response, cargo recovery, oil spill response and pollution control, towage and anchor handling, underwater, wreck removal, slug disposal, and tank cleaning services. Additionally, it is involved in the sale and rent of crawler cranes, lorry cranes, and mobile cranes; maintenance, sale, import, and export of heavy equipment; and port operations. Kim Heng Offshore & Marine Holdings Limited was founded in 1968 and is headquartered in Singapore.
5G4.SI	Infinio Group Limited	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Rich Capital Holdings Limited, an investment holding company, develops, invests in, and manages residential, commercial, and industrial properties in Singapore. It also develops mixed residential and commercial units in Indonesia. The company was formerly known as Infinio Group Limited and changed its name to Rich Capital Holdings Limited in May 2018. Rich Capital Holdings Limited was founded in 1998 and is based in Singapore.
5GF.SI	Nico Steel Holdings Limited	0	2	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@5ad1e40a	clojure.lang.LazySeq@1	Nico Steel Holdings Limited, an investment holding company, provides metal alloys and metallurgical solutions in Singapore, the People's Republic of China, Malaysia, Thailand, and internationally. It operates through Coil Centre and Plating segments. The company offers metal slitting services; ferrous and non-ferrous raw materials in strip-in coils for use in the stamping, and metal and plastic fabricating industries; electro-plating process, material surface treatment, and chemistry blending services for electronic products; and import and export trading, and distribution services. It also provides customized metal alloys and materials under the NICO brand. The company serves mobile communications, aeronautics, Internet of Things devices, consumer electronics, industrial, and automotive sectors, as well as component and contract manufacturers. Nico Steel Holdings Limited was founded in 1991 and is headquartered in Singapore.
5GI.SI	Interra Resources Limited	0	2	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@9b25779c	clojure.lang.LazySeq@1	Interra Resources Limited, an investment holding company, engages in the petroleum exploration and production activities in Indonesia and Myanmar. It also holds 60% interests in two onshore producing oil fields in the Chauk and Yenangyaung covering an area of approximately 1800 square kilometers located on the north of Yangon; and a 67.5% interest in the Kuala Pambuang block covering an area of approximately 1,631 square kilometers located to the southwest of Palangkaraya. The company trades in heavy machineries. Interra Resources Limited was incorporated in 1973 and is based in Singapore.
5GJ.SI	Ausgroup Limited	0	2	4	clojure.lang.LazySeq@1	clojure.lang.LazySeq@35be01	clojure.lang.LazySeq@395e1903	AusGroup Limited, an investment holding company, provides a range of integrated service solutions to the energy, resources, industrial, utilities, and port and marine sectors in Australia and South East Asia. The company's Projects segment provides construction services, including structural, mechanical, and piping; painting, insulation, and fireproofing; and engineering, procurement, and construction services. Its Access Services segment offers scaffolding, engineering and design, labor supply and stock control, logistics, transportation, and rope services. The company's Fabrication and Manufacturing segment provides turnkey solutions to the oil and gas sector, including exploration, construction, commissioning, operation, maintenance and repair, and decommissioning in various phases of the asset lifecycle. Its Maintenance Services segment offers preventative and breakdown maintenance services, as well as shut down services and sustaining capital works. The company's Port & Marine Services segment offers logistics and marine transportation support services to the oil and gas industry, as well as general marine and defense sectors. AusGroup Limited was founded in 1988 and is headquartered in West Perth, Australia.
5GZ.SI	Aa Group Holdings Ltd.	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	HGH Holdings Ltd., an investment holding company, provides leasing and services in Singapore and Malaysia. The company operates through four segments: Leasing and Service Income, Manufacturing of Precast Concrete Products, Supply and Manufacturing of Ready-Mix Concrete Products, and Provision of Underground Cable Installation and Road Reinstatement. It offers general warehousing and logistics services; and industrial and office spaces for engineering, manufacturing, and industrial training and workers' dormitory facilities. The company also provides ready-mix concrete; and structural and non-structural precast concrete products for civil and construction works. In addition, it offers underground cable installation comprising installation of power cables, auxiliary cables, and other accessories under the ground; and road reinstatement including the backfilling and reinstatement of road surfaces after any trenching or excavation works, as well as business and management consultancy, and other business support services. The company was founded in 1995 and is based in Singapore.
5H0.SI	Singhaiyi Group Ltd.	0	1	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@247a53	clojure.lang.LazySeq@cf442b10	SingHaiyi Group Ltd., an investment holding company, develops, owns, and manages real estate properties in Singapore, Malaysia, Australia, and the United States. It operates through Property Development; and Property and Property Related Investment segments. The company develops and sells residential properties; owns and manages residential, commercial, retail, and other properties; and leases Tri-County Mall. It also provides property development advisory services. The company was formerly known as SingXpress Land Ltd. and changed its name to SingHaiyi Group Ltd. in March 2013. SingHaiyi Group Ltd. was incorporated in 1988 and is headquartered in Singapore. SingHaiyi Group Ltd. is a subsidiary of Haiyi Holdings Pte Ltd.
5HC.SI	Ntegrator International Ltd	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@9be7852b	Ntegrator International Ltd., an investment holding company, provides information technology and telecommunication solutions in Singapore, Vietnam, and Myanmar. It operates through two segments, Project Sales, and Project Management and Maintenance Services. The company offers fiber optics network infrastructure solutions, multi-service access solutions for network infrastructure, solutions for ISPs and Internet applications, computer security solutions for IP networks, VoIP solutions, wireless LAN deployment for campuses and public facilities, and WCDMA and 4G LTE network solutions. It is also involved in the seamless integration of voice and data signals used in organizations' telephone network, which include PABX, video conferencing systems, and VoIP applications, as well as voice messaging, recording, or logging systems. In addition, the company offers project management services, including the provision of installation and implementation services for network infrastructure and voice communication systems; and onsite and online maintenance and support services, such as control hotline, hardware and software repair, online CRM system, onsite support, and remote dial-in services. Further, it provides system integration services of voice, video, and data communication networks; and building construction services, which include fiber patching, splicing, installation, and maintenance, as well as undertakes cable/civil works for underground, road, and inbuilding. Ntegrator International Ltd. was incorporated in 1999 and is headquartered in Singapore.
5HG.SI	Oniontech Limited	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Edition Ltd., an investment holding company, engages in the agricultural and related business in Singapore. The company produces leafy vegetables and fruits. It is also involved in project management and property development. The company was formerly known as Oniontech Limited and changed its name to Edition Ltd. in July 2014. Edition Ltd. was founded in 2000 and is based in Singapore. Edition Ltd. is a subsidiary of B&L Group Pte. Ltd.
5HH.SI	Hln Technologies Limited	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	Sinjia Land Limited, an investment holding company, operates and manages lodging and boarding houses, and backpackers hostels in Singapore, Thailand, and the United States. It also invests in fund management business. The company was formerly known as HLN Technologies Limited and changed its name to Sinjia Land Limited in April 2013. Sinjia Land Limited was founded in 1979 and is headquartered in Singapore.
5HT.SI	Communication Design Intl Ltd	0	1	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@3e10556	clojure.lang.LazySeq@1	Imperium Crown Limited operates as a property investment, development, and management company in China. The company engages in the development of Wonder Stone Park, a tourist attraction and mixed-use development project with a theme park featuring rides and attractions. It also operates a hotel under the Inzone brand. The company was formerly known as Communication Design International Limited and changed its name to Imperium Crown Limited in June 2015. Imperium Crown Limited was incorporated in 1995 and is based in Singapore.
5I0.SI	Qt Vascular Ltd.	0	0	4	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@18d07c04	QT Vascular Ltd., together with its subsidiaries, engages in the design, assembly, and distribution of advanced therapeutic solutions for the minimally invasive treatment of complex vascular diseases. The company offers coronary products, including Chocolate percutaneous transluminal coronary angioplasty (PTCA) balloon catheter to reduce vessel trauma by providing balloon inflation; and Glider PTCA balloon catheter for the treatment of various complex lesions. It also provides Chocolate percutaneous transluminal angioplasty (PTA) balloon catheter for atraumatic dilatation in the treatment of blocked arteries; Chocolate Touch PTA balloon catheter to treat peripheral vascular disease; GliderfleX PTA balloon catheter for treating distal peripheral vessels; and GliderXtreme PTA balloon catheter that targets complex lesions in the distal peripheral vasculature. It has operations in the United States, Europe, and Singapore. The company was incorporated in 2005 and is based in Singapore.
5I1.SI	Kop Limited	0	1	6	clojure.lang.LazySeq@1	clojure.lang.LazySeq@3e10556	clojure.lang.LazySeq@e00b9383	KOP Limited, an investment holding company, operates as a real estate development and entertainment company. It operates through Real Estate Development and Investment, Real Estate Origination and Management Services, Hospitality, and Entertainment segments. The company invests in, develops, constructs, manages, and sells real estate properties. It is also involved in the properties acquisition and development conceptualization, construction management, and marketing and branding strategizing activities, as well as retail sale of projects; and development, management, and operation of hotels and resorts, including restaurants and spas. In addition, the company sells goods and tickets; and assigns distribution rights, as well as engages in the sponsorship, theatrical distribution, and concert promotions activities. Further, it is involved in business and management consultancy services; property management and consultancy activities; ownership and lease of real estate properties; investment management and consultancy activities; and operation of cafes and coffee houses. The company has operations in Singapore, Indonesia, and the People's Republic of China. KOP Limited was incorporated in 2004 and is headquartered in Singapore.
5I4.SI	Icp Ltd	0	1	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@9af1678c	clojure.lang.LazySeq@1	ICP Ltd., an investment holding company, engages in the hospitality, and vessel ownership and chartering activities in Singapore, Malaysia, Korea, Hong Kong, and internationally. It is also involved in the ownership of hotels, as well as management and franchising of the Travelodge hotel brand. In addition, the company provides management consultancy services; owns trademark rights; offers leasing services; and invests in quoted and/or unquoted securities, including debentures, stocks, shares, and units in any fund or collective investment scheme. Further, it owns and charters two steel petroleum product tankers. The company was formerly known as Goldtron Limited and changed its name to ICP Ltd. in 2012. ICP Ltd. was incorporated in 1962 and is headquartered in Singapore.
5IC.SI	Sing Holdings Limited	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@af1ca97f	Sing Holdings Limited, an investment holding company, engages in the property development and investment activities in Singapore and Australia. It operates through two segments, Property Development and Property Investment. The company develops and sells residential, commercial, and industrial properties; and owns and leases investment properties. Its property portfolio includes landed houses, condominiums, and commercial and industrial buildings. The company also owns Travelodge Docklands, a limited service hotel that consists of 291 rooms located in Melbourne. Sing Holdings Limited was founded in 1964 and is based in Singapore.
5IE.SI	Lorenzo International Limited	0	5	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@f1b31a22	clojure.lang.LazySeq@af3bdfeb	Lorenzo International Limited, an investment holding company, engages in the design, manufacture, assembly, distribution, and retail of furniture under the Lorenzo brand. The company operates in two segments, Furniture Business and Building Materials. It produces furniture under two product categories, leather and wood-based. The company also offers seater and L-shaped sofas, and recliners; coffee and corner tables, and TV consoles; shoe racks, hall tables, chest of drawers, hall cabinets, and display racks; dining tables, cabinets, and chairs; and accent and bedroom furniture. In addition, it act as an original design manufacturer to design and manufacture furniture under customers' brand, and manufacture based on customers' designs; and a contractor for construction projects. Further, the company supplies and installs granite, marble, limestone, travertine, quartz, onyx, and tiles for individual retail customers and project and property developments; trades in sofa sets, and wood-based furniture and accessories; manufactures and supplies wooden frames; and provides management services. It operates in Singapore, the People's Republic of China, Malaysia, and internationally. Lorenzo International Limited was founded in 1983 and is based in Singapore.
5KI.SI	Soup Restaurant Group Limited	0	3	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@b4db7c3c	clojure.lang.LazySeq@1	Soup Restaurant Group Limited, an investment holding company, operates restaurants. The company operates 19 restaurant outlets in Singapore and Malaysia under Soup Restaurant, CAFE O, and POT LUCK brands, as well as 2 franchised outlets in Indonesia. It also sources, supplies, processes, and distributes raw materials and food products, as well as provides procurement services; and offers job training and vocational rehabilitation services. The company was founded in 1991 and is headquartered in Singapore.
5LE.SI	Sitra Holdings (intl) Limited	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@af1ca97f	Sitra Holdings (International) Limited, an investment holding company, distributes wood-based products and lifestyle outdoor furniture under the Comcia, decKING, and Pacific brands. Its wood-based products include decks, decking systems, flooring, fences, and other DIY products; and lifestyle furniture products comprise outdoor garden furniture, garden accessories, and contract furnishings. The company also manufactures, supplies, and distributes wood-based and other related products, as well as develops properties. It has operations in Australia, New Zealand, Europe, and Asia. The company was founded in 1979 and is headquartered in Singapore.
5MD.SI	Soon Lian Holdings Limited	0	6	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@d00c4184	clojure.lang.LazySeq@1	Soon Lian Holdings Limited, an investment holding company, operates as a specialist supplier of aluminum alloy products in Singapore, Malaysia, Taiwan, Indonesia, China, and internationally. The company operates through Precision Engineering, Marine, Stockists and Traders, and Other Customers segments. It offers aluminum plates and sheets, rods and bars, extrusions, and special and other metal products. The company supplies its aluminum alloy products for use in shipbuilding-hulls, decks, superstructures, and cabins of catamarans, pleasure crafts, and patrol boats, as well as in crew and rescue boats in offshore oil and gas industry; and precision parts for electronic equipment, precision instruments, medical instrumentation, semiconductor equipment, automated assembly lines, pharmaceutical machinery, and robotics. Its products are also used in aircraft industries, oil tankers, automotive parts, rail coaches, truck frames, and bridges and towers. The company was founded in 1983 and is headquartered in Singapore. Soon Lian Holdings Limited is a subsidiary of Soon Tien Holdings Pte. Ltd.
5NG.SI	Healthway Medical Corp Ltd	0	2	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@7df66a3d	clojure.lang.LazySeq@1	Healthway Medical Corporation Limited, an investment holding company, provides healthcare management services primarily in Singapore and China. The company operates in two segments, Primary Healthcare and Specialist Healthcare. The Primary Healthcare segment offers services in family medicine, dentistry, and healthcare benefit-management areas, as well as invests in strategic medical related business. The Specialist Healthcare segment provides services in the areas of pediatrics, orthopedics, aesthetic medicine, obstetrics, and gynecology; and cardiology, gastroenterology, psychiatry, ophthalmology, otorhinolaryngology, and general surgery. The company also provides managed healthcare, medical, and consultancy services; and sells drugs and medical supplies. It owns, operates, and manages approximately 91 clinics and medical centers. Healthway Medical Corporation Limited was founded in 1990 and is based in Singapore.
5NK.SI	Artivision Technologies Ltd.	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@9be7852b	Artivision Technologies Ltd. does not have any significant business operations. Previously, it provided contract manufacturing services for disk drive technology products. Artivision Technologies Ltd. was founded in 2004 and is based in Singapore.
5NV.SI	Chasen Holdings Limited	0	3	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@fdc41f67	clojure.lang.LazySeq@67e35fd4	Chasen Holdings Limited, an investment holding company, provides relocation, logistics, and technical and engineering services in Singapore, the People's Republic of China, Malaysia, the United States, Vietnam, and Thailand. The company operates through three segments: Specialist Relocation Solutions, Third Party Logistics, and Technical & Engineering. The Specialist Relocation Solutions segment offers machinery and equipment moving services through projects or maintenance contracts. The Third Party Logistics segment provides packing services and supplies packaging and crating materials; and offers warehousing of customers' new or replaced machinery and equipment, and land transportation services. The Technical & Engineering segment provides turnkey facilities and engineering solutions, as well as repair and maintenance services to customers in the high tech electronic industries; construction projects of customers in the marine, property development, and oil and gas industries; and contract manufacturing services in the electronics, telecommunications, and other high technology industries. Chasen Holdings Limited also offers freight forwarding and shipping, general contracting, artifact packaging, construction and engineering, trucking, rigging, management consultancy, general building engineering design and consulting, and scaffolding equipment services; services on cryogenic pumps; and scaffolding services to marine and construction industries; and services. In addition, the company engages in the general activities related to machinery and equipment; process engineering and construction; structural steel fabrication supply and installation; precision manufacturing of machine tool accessories; design, engineering, and installation of machinery and equipment; and projects and general trading activities. Chasen Holdings Limited was founded in 1995 and is based in Singapore.
5PC.SI	Goodland Group Limited	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	Goodland Group Limited, an investment holding company, develops real estate properties in Singapore and Malaysia. The company operates through Property Development, Construction, Property Investment, and Other segments. It develops and sells properties; constructs residential and commercial properties; and invests in properties and shares. The company also operates as a general building contractor. Goodland Group Limited was founded in 1993 and is headquartered in Singapore.
5PD.SI	Hengyang Petrochem Log Limited	0	8	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@89d62ca2	clojure.lang.LazySeq@3021d5	Hengyang Petrochemical Logistics Limited, an investment holding company, provides logistics service for the petrochemical industry in the People's Republic of China. It offers storage and land transportation services for bulk liquid petrochemicals, gases, and oils, such as methanol, acetic acid, phenol, acetone, styrene, ethylene glycol, polyether polyol, propane, butane, gasoline, diesel, and fuel oil and base oil. The company also provides whole-tank leasing, and spot leasing services, as well as manages port terminal. Hengyang Petrochemical Logistics Limited was founded in 2002 and is based in Jiangyin, the People's Republic of China.
5PO.SI	Hiap Tong Corporation Ltd.	0	1	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@6983c7e	clojure.lang.LazySeq@1	Hiap Tong Corporation Ltd., together with its subsidiaries, provides hydraulic lifting and haulage services to marine, petrochemical, and construction industries in Singapore and Malaysia. The company operates in two segments, Leasing and Haulage Services, and Port Services. It engages in the rental of rough terrain, mobile tower, all terrain, telescopic crawler, crawler, and mobile truck cranes; and haulage equipment comprising trailers, prime movers, and lorry cranes. The company also provides labor supply for container lashing/unlashing, prime mover driving services, and ancillary works, as well as repair and maintenance services for motor vehicles. The company was founded in 1978 and is based in Singapore. Hiap Tong Corporation Ltd. is a subsidiary of Tembusu Asia Holdings Pte. Ltd.
5QR.SI	Mann Seng Metal Intl Limited	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	MSM International Limited, an integrated metal engineering company, engages in contract manufacturing, selling, trading, and servicing kitchen equipment products and various metal products. It operates through three segments: Original Equipment Manufacturer (OEM) Contract Manufacturing; Kitchen Appliances, Equipment and Related Services; and Cleanroom and Laboratories. The OEM Contract Manufacturing segment engages in OEM contract manufacturing; engineering works, precision metal stamping, and sheet metal forming; laser processing and epoxy coating; customized fabrication of any metal products, such as stainless steel, mild steel, aluminum, etc.; and manufacturing of commercial kitchen and industry equipment. The Kitchen Appliances, Equipment and Related Services segment manufactures food and beverage equipment, and furniture; and sells and markets standard kitchen equipment. The Cleanroom and Laboratories segment engages in the design, consultancy, and installation of cleanrooms and laboratories. The company is also involved in the manufacture, sale, and servicing of refrigeration appliances; and trading, design, and supply of machines and conveyor systems. It serves semiconductor, healthcare, food and beverage, and hospitality industries in Malaysia, the United States, Vietnam, Singapore, Indonesia, and internationally. The company was formerly known as Mann Seng Metal International Limited and changed its name to MSM International Limited in April 2015. The company was founded in 1973 and is headquartered in Seri Kembangan, Malaysia. MSM International Limited is a subsidiary of Triumphant Hope Sdn. Bhd.
5QY.SI	Net Pacific Fin Hldgs Ltd	0	1	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@3e10556	clojure.lang.LazySeq@af1ca97f	Net Pacific Financial Holdings Limited, an investment holding company, provides various financial services in the People's Republic of China, Hong Kong, the British Virgin Islands, and Australia. It operates through Financing Business and Investment segments. The Financing Business segment provides financing services, such as working capital financing to companies; asset-backed loans in the form of bridging loans, overdrafts, and term loans with maturities; and expansion and acquisition financing in the form of mezzanine loans, as well as invests in companies. The Investment segment invests in short-term financial instruments. The company was formerly known as K Plas Holdings Limited and changed its name to Net Pacific Financial Holdings Limited in June 2010. Net Pacific Financial Holdings Limited was incorporated in 2003 and is based in Singapore.
5RA.SI	Asia-pacific Strategic Inv Ltd	0	2	6	clojure.lang.LazySeq@1	clojure.lang.LazySeq@7c20aaa1	clojure.lang.LazySeq@4e948481	Asia-Pacific Strategic Investments Limited, an investment holding company, provides real estate agency services in Singapore and the Peoples Republic of China (PRC). The company operates through Real Estate Agency, Real Estate Development, and Hospitality segments. It offers real estate agency services, such as corporate and residential leasing, commercial and industrial sale, and residential sale and resale services. The company also develops residential and commercial properties; holds property related assets; and offers real estate related advisory, property management, hospitality, and tourism services. It also owns and operates Cheery Hotel Huzhou in Huzhou City, Zhejiang Province of PRC. The company was formerly known as China Real Estate Grp Ltd. and changed its name to Asia-Pacific Strategic Investments Limited in December 2020. Asia-Pacific Strategic Investments Limited was incorporated in 2006 and is headquartered in Singapore.
5RE.SI	Smartflex Holdings Ltd	0	3	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@da44ea75	clojure.lang.LazySeq@1	Asia Vets Holdings Ltd., through its subsidiary, AVH Animal Ark Pte. Ltd., provides veterinary care and clinical services to small animals in Singapore. It provides various veterinary services, including medical, surgical, and dental care to dogs, cats, rabbits, hamsters, guinea pigs, and chinchillas, as well as offers emergency services. The company was formerly known as Smartflex Holdings Ltd. and changed its name to Asia Vets Holdings Ltd. in July 2018. The company was founded in 2003 and is based in Singapore.
5RF.SI	Friven & Co. Ltd.	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	Mercurius Capital Investment Limited, an investment holding company, engages in the development and investment of properties in Malaysia. It is involved in the real estate-related investments; property-related activities; holding of investments in residential, hospitality, commercial, industrial, and mix development properties; and trading of properties. The company is based in Singapore.
5SR.SI	Zhongmin Baihui Retail Grp Ltd	0	1	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@3e10556	clojure.lang.LazySeq@1	Zhongmin Baihui Retail Group Ltd., an investment holding company, owns, operates, and manages a chain of department stores and supermarkets in the People's Republic of China. As of January 1, 2020, it operated 15 self-owned stores, including five supermarkets, as well as three managed stores with a total gross floor area of 211,400 sqm. The company provides its merchandise, lifestyle products, and customer-oriented services to middle income consumers. Zhongmin Baihui Retail Group Ltd. was founded in 1997 and is based in Singapore.
5SY.SI	Chew's Group Limited	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	OneApex Limited, an investment holding company, provides financial services in Singapore. It operates through Financial Services, Property Management, Property Development, and Property Investment segments. The company is involved in the acquisition, development, and/or sale of commercial and residential properties, and hotels. It also rents and manages properties, as well as offers fund and wealth management; and family office advisory services. The company was formerly known as Chew's Group Limited and changed its name to OneApex Limited in January 2019. The company was founded in 1975 and is headquartered in Singapore. OneApex Limited is a subsidiary of Goldhill Trust Pte Ltd.
5TI.SI	Kitchen Culture Holdings Ltd.	0	2	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@2376d77a	clojure.lang.LazySeq@1	Kitchen Culture Holdings Ltd., an investment holding company, sells and distributes imported kitchen systems and appliances, wardrobe systems, bathroom furniture, and household furniture and kitchen accessories. It operates in two segments, Distribution and Retail and Residential Projects. The Distribution and Retail segment sells and distributes products through a network of authorized dealers and retailers. The Residential Projects segment engages in the design, assembly, installation, testing, and inspection of various furniture and fittings, kitchen equipment, and related products. The company offers its products under the Poggenpohl, Hacker, LA Cornue, Pureform, Eggersmann, Snaidero, Rational, Kitchen Culture Kitchens, Leicht, Bora, Inventum, Kuppersbusch, Steel, Foster, Barazza, Elica Collection, Teka, Candy, Liebherr, Fimes, KFF, Tisettanta, Dall'agnese, and Tre-P & Tre-Piu brand names. It is also involved in the trading of medical and related supplies; and provision of labour services. It also undertakes fund management activities for ultra high net worth individuals and families. The company has operations in Singapore, Hong Kong, Malaysia, and China. Kitchen Culture Holdings Ltd. was founded in 1991 and is based in Singapore.
5TJ.SI	Far East Group Limited	0	5	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@81a4ad6	clojure.lang.LazySeq@b29732a7	Far East Group Limited provides refrigeration and air-conditioning systems and products for the heating, ventilation, air-conditioning, and refrigeration industry. It operates through three segments: Residential and Commercial (Air-Conditioning); Commercial and Light Industrial (Refrigeration); and Oil, Marine, and Gas (Refrigeration and Air-Conditioning). The Residential and Commercial (Air-Conditioning) segment sells and distributes air-conditioning materials comprising copper pipes and tubes, class O and class 1 closed cell insulation pipes and sheets, PVC trunkings, electrical wires, and refrigerants. The Commercial and Light Industrial (Refrigeration) segment sells refrigeration component parts, including compressors, condensers, condensing units, multiple compressor racks units, electronic controls, energy management solutions, service equipment, and tools; and thermal heat exchangers, such as evaporators, condensers, and custom coils. The Oil, Marine and Gas (Refrigeration and Air-Conditioning) segment sells and distributes a range of air-conditioning and refrigeration systems for the oil, marine, and gas industry. Its products include heat exchangers and packaged condensing units installed in onboard ships, vessels, and oil rigs, which are primarily used to preserve food and other perishables, as well as to provide air-conditioning for the living and working spaces of the vessel's crew. The company also provides repair and maintenance services for refrigeration and air-conditioning compressors; plumbing, heating, and air-conditioning engineering solutions; and engineering and consultancy, as well as after-sales support services. It serves distributors, dealers, and refrigeration and air-conditioning contractors. The company operates in Singapore, Malaysia, Indonesia, Hong Kong, Macau, the People's Republic of China, Vietnam, Myanmar, Cambodia, and internationally. Far East Group Limited was founded in 1953 and is headquartered in Singapore. Far East Group Limited is a subsidiary of Universal Pte. Ltd.
5TP.SI	Cnmc Goldmine Holdings Limited	0	4	4	clojure.lang.LazySeq@1	clojure.lang.LazySeq@5a1288ba	clojure.lang.LazySeq@b17a98f5	CNMC Goldmine Holdings Limited, an investment holding company, engages in the exploration, development, mining, and marketing of gold in Malaysia. The company also explores for silver, iron, feldspar, lead, and zinc deposits. Its flagship project is the Sokor Gold Field project, which covers an area of 2,370 acres located in the district of Tanah Merah, Kelantan. The company also processes mined ores into gold ores; and provides drilling and non-mining related services, as well as offers underground mining services. The company was founded in 2006 and is headquartered in Singapore.
5TR.SI	Libra Group Limited	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@af3bdfeb	Libra Group Limited, an investment holding company, provides integrated mechanical and electrical engineering services in Singapore. The company operates through four segments: Investment Holding, Mechanical and Electrical, Manufacturing, and Building and Constructions Solutions. It is involved in the contracting and installation of air-conditioning and mechanical ventilation (ACMV), fire alarms and fire protection, electrical, and sanitary and plumbing systems for residential, commercial, and industrial buildings. The company also manufactures and sells ACMV ducts to third party contractors in the construction industry; and trades in ACMV related products. In addition, it operates as a general contractor for building construction, including upgrading works, as well as invests in properties. Further, the company provides travel and tour agency services; and retails goods, luxury items, and latex mattresses, as well as food products, such as coffee, chocolates, bird's nest, and herbal cures in Malaysia. Libra Group Limited was founded in 1997 and is based in Singapore.
5TS.SI	Jk Tech Holdings Limited	0	3	4	clojure.lang.LazySeq@1	clojure.lang.LazySeq@683aff1	clojure.lang.LazySeq@3852a278	Alpha Energy Holdings Limited, an investment holding company, engages in the exploration and production of oil and gas assets. The company focuses on the development of independently certified oil and gas assets of proven reserves, and proven and probable reserves. It holds 36.2% interest in the Mustang project, a prospective project in the Southern Miluveach Unit, which encompasses approximately 7,680 acres located in the North Slope oil productive region of Alaska, the United States. The company was formerly known as JK Tech Holdings Limited and changed its name to Alpha Energy Holdings Limited in December 2014. Alpha Energy Holdings Limited was founded in 1990 and is based in Singapore.
