symbol	company	yayk	nayk	mayk	wyay	wnay	wmay	desc
SFE	Safeguard Scientifics	3	1	8	#{"health" "Canada" "seed"}	#{"pharmaceuticals"}	#{"technology" "United States"}	Safeguard Scientifics, Inc. no longer investing. It is a private equity and venture capital firm specializing in expansion financings, growth capital, management buyouts, recapitalizations, industry consolidations, corporate spinouts, growth stage, and early stage financings. It initially invests in a Series A-C round and opportunistically in a seed round. The firm prefers to make investments in companies engaged in the technology, financial services, and healthcare sector. Within the technology sector, it invests in software as a service, adtech / digital media, Internet of Everything, enhanced security, predictive analytics, machine learning, artificial intelligence, enterprise software, technology enabled services, internet/new media, financial technology, cloud, mobile, social, big data, in memory, and selected business services with capital requirements of up to $25 million. Within healthcare sector, the firm invests in molecular and point-of-care diagnostics, medical devices, regenerative medicine, medical technology, digital health, healthcare technology, specialty pharmaceuticals, and selected healthcare services. It invests throughout the United States with a focus on Mid-Atlantic region, and Southeastern Canada. The firm primarily invests between $5 million and $25 million in growth equity financing and between $5 million and $10 million in early-stage financing. It typically invests in the capital structures including owner financed and bootstrapped companies, corporate division or business unit, and venture capital-backed seeking a growth partner. The firm prefers to be the largest shareholder in its portfolio companies, with ownership in the range of 20 percent to 50 percent. However, it may occasionally take a majority or smaller stake in its portfolio companies. It prefers to invest in companies having proprietary technology and intellectual property. The firm prefers to take a Board seat in its portfolio companies. The company was founded in 1953 as Lancaster Corporation and changed its name to Safeguard Scientifics, Inc. in 1981. Safeguard Scientifics, Inc. is based in Radnor, Pennsylvania with additional office in Weston, Massachusetts.
NTST	Netstreit Corp	1	1	2	#{"healthy"}	#{"Texas"}	#{"Real Estate" "real estate"}	NETSTREIT is an internally managed Real Estate Investment Trust (REIT) based in Dallas, Texas that specializes in acquiring single-tenant net lease retail properties nationwide. The growing portfolio consists of high-quality properties leased to e-commerce resistant tenants with healthy balance sheets. Led by a management team of seasoned commercial real estate executives, NETSTREIT's strategy is to create the highest quality net lease retail portfolio in the country with the goal of generating consistent cash flows and dividends for its investors.
CDAY	Ceridian Hcm Holding Inc	1	1	1	#{"Canada"}	#{"channels"}	#{"United States"}	Ceridian HCM Holding Inc. operates as a human capital management (HCM) software company in the United States, Canada, and internationally. The company offers Dayforce, a cloud HCM platform that provides human resources (HR), payroll, benefits, workforce management, and talent management functionality; and Powerpay, a cloud platform, which offers scalable and straightforward payroll and HR solutions. It also provides Bureau solutions for payroll and payroll-related services. The company sells its solutions through sales force and third-party channels. Ceridian HCM Holding Inc. was incorporated in 2013 and is headquartered in Minneapolis, Minnesota.
WRB	W.R. Berkley Corp	3	1	1	#{"health" "environmental" "alternative"}	#{"travel"}	#{"United States"}	W. R. Berkley Corporation, an insurance holding company, operates as a commercial lines writer in the United States and internationally. It operates through two segments, Insurance and Reinsurance & Monoline Excess. The Insurance segment underwrites commercial insurance business, including premises operations, commercial automobile, property, products liability, and professional liability lines. It also provides workers' compensation, property casualty, general liability, professional liability, and excess and umbrella coverage insurance products; accident and health insurance and reinsurance products; insurance for commercial risks; specialty environmental products for contractors, consultants, and property owners; and liquor liability and inland marine coverage for small to medium-sized insureds. In addition, this segment offers directors and officers, and surety risk products, as well as products for life sciences and travel industries; coverage for excess liability, construction wrap-ups, and completed operations; cyber risk solutions; casualty, group life, and crime and fidelity related insurance products; personal lines insurance solutions, including home, condo/co-op, and collectibles; automobile, law enforcement, public officials and educator's legal, and employment practices liability, as well as incidental medical insurance products; and at-risk and alternative risk insurance program management services. The Reinsurance & Monoline Excess segment provides other insurance companies and self-insureds with assistance in managing their net risk through reinsurance on a portfolio basis through treaty reinsurance or on an individual basis through facultative reinsurance. W. R. Berkley Corporation was founded in 1967 and is headquartered in Greenwich, Connecticut.
GL	Globe Life Inc	3	1	1	#{"Health" "health"}	#{"Texas"}	#{"United States"}	Globe Life Inc., through its subsidiaries, provides various life and supplemental health insurance products, and annuities to lower middle to middle income households in the United States. The company operates through four segments: Life Insurance, Supplemental Health Insurance, Annuities, and Investments. It offers whole life, term life, and other life insurance products; and medicare supplement and supplemental health insurance, such as critical illness and accident plans. The company was formerly known as Torchmark Corporation and changed its name to Globe Life Inc. in August 2019. Globe Life Inc. was incorporated in 1979 and is headquartered in McKinney, Texas.
VVNT	Vivint Smart Home Inc	3	1	1	#{"Canada" "systems"}	#{"channels"}	#{"United States"}	Vivint Smart Home, Inc., together with its subsidiaries, engages in the sale, installation, servicing, and monitoring of smart home and security systems primarily in the United States and Canada. The company's smart home platform includes cloud-enabled smart home operating systems; Vivint Assist, an AI-driven smart home automation and assistance software; software-enabled smart home devices; and tech-enabled services to educate, manage, and support the smart home. It also offers other devices, including control panel, security cameras and smoke alarms, door and window sensors, door locks, motion and tilt sensors, glass break detectors, key fobs, medical pendants, carbon monoxide detectors, flood sensors, and lamp modules. The company's solutions enable subscribers to interact with various aspects of home with voice or mobile device, including engaging with people at front door, and viewing live and recorded video inside and outside homes; and control thermostats, locks, lights, and garage doors, as well as managing movement of families, friends, and strangers. As of March 31, 2020, its smart home platform had approximately 1.5 million subscribers and managed approximately 20 million in-home devices. It markets its products through direct-to-home, inside sales channels, and retail partnerships programs. The company was founded in 1999 and is headquartered in Provo, Utah.
BZH	Beazer Homes USA	0	1	1	#{}	#{"Texas"}	#{"United States"}	Beazer Homes USA, Inc. operates as a homebuilder in the United States. It designs, constructs, and sells single-family and multi-family homes under the Beazer Homes, Gatherings, and Choice Plans names. The company sells its homes through commissioned new home sales counselors and independent brokers in Arizona, California, Nevada, Texas, Delaware, Indiana, Maryland, Tennessee, Virginia, Florida, Georgia, North Carolina, and South Carolina. Beazer Homes USA, Inc. was founded in 1985 and is headquartered in Atlanta, Georgia.
CDR	Cedar Realty Trust Inc	0	1	1	#{}	#{"grocery"}	#{"real estate"}	Cedar Realty Trust, Inc. is a fully-integrated real estate investment trust which focuses on the ownership, operation and redevelopment of grocery-anchored shopping centers in high-density urban markets from Washington, D.C. to Boston. The Company's portfolio (excluding properties treated as Â“held for saleÂ”) comprises 54 properties, with approximately 8.2 million square feet of gross leasable area.
OSH	Oak Street Health Inc	1	1	1	#{"Health"}	#{"Texas"}	#{"United States"}	Oak Street Health, Inc., through its subsidiaries, offers healthcare services to the patients in the United States. The company operates primary care centers for Medicare beneficiaries. As of September 30, 2020, it operated 67 centers in Illinois, Indiana, Michigan, North Carolina, Ohio, Pennsylvania, Rhode Island, Tennessee, and Texas. The company was founded in 2012 and is headquartered in Chicago, Illinois.
HNGR	Hanger Inc	0	1	1	#{}	#{"Texas"}	#{"United States"}	Hanger, Inc. provides orthotic and prosthetic (O&P) services; and distributes O&P devices and components, manages O&P networks, and provides therapeutic solutions to patients and businesses in acute, post-acute, and clinic settings in the United States. It operates through two segments, Patient Care and Products & Services. The Patient Care segment owns and operates Hanger clinic, which specializes in the design, fabrication, and delivery of custom O&P devices through patient care clinics and satellite locations; and provides payor network contracting services to other O&P providers. The Products & Services segment procures and distributes O&P parts, componentry, and devices to independent O&P providers; and develops specialized rehabilitation technologies and provides evidence-based clinical programs for post-acute rehabilitation to patients at approximately 4,000 skilled nursing and post-acute providers. This segment also manufactures and sells therapeutic footwear for diabetic patients in the podiatric market. As of December 31, 2019, the company operated approximately 701 patient care clinics, and 111 satellite locations in 46 states and the District of Columbia. The company was formerly known as Hanger Orthopedic Group, Inc. and changed its name to Hanger, Inc. in June 2012. Hanger, Inc. was founded in 1861 and is headquartered in Austin, Texas.
CIA	Citizens Inc	1	1	3	#{"health"}	#{"Texas"}	#{"United States"}	Citizens, Inc., through its subsidiaries, provides life insurance products in the United States and internationally. It operates in two segments, Life Insurance and Home Service Insurance. The Life Insurance segment issues ordinary whole life insurance and endowment policies in the United States dollar-denominated amounts to foreign residents in approximately 20 countries through 1,000 independent marketing consultants, as well as through independent marketing firms and consultants throughout the United States. It also provides health insurance policies. The Home Service Insurance segment offers pre-need and final expense ordinary life insurance, and annuities to middle and lower income individuals primarily in Louisiana, Mississippi, and Arkansas. It provides its products and services through funeral homes and independent agents, as well as through a home service marketing distribution system. The company was founded in 1969 and is headquartered in Austin, Texas.
SRT	Startek Inc	1	1	2	#{"India"}	#{"travel"}	#{"technology"}	StarTek, Inc., a business process outsourcing company, provides omnichannel customer interactions, technology, and back-office support solutions for brands in various markets. The company primarily offers customer engagement consulting, omnichannel engagement, social media, customer intelligence analytics, back office, and receivables management services under the Startek and Aegis brands. It serves telecom, e-commerce and consumer, media and cable, financial and business services, travel and hospitality, healthcare and education, technology, IT and related services, and other industries in the Americas, the Middle East, Malaysia, India, Sri Lanka, Argentina, Peru, and internationally. The company was founded in 1987 and is based in Greenwood Village, Colorado.
DUC	Duff & Phelps Utility & Corporate Trust	0	1	1	#{}	#{"truck"}	#{"utilities"}	Duff & Phelps Utility and Corporate Bond Trust, Inc. is a close ended fixed income mutual fund launched by Virtus Investment Partners, Inc. The fund is managed by Duff and Phelps Investment Management Co. It invests in the fixed income markets. The fund invests primarily in a utility income securities, corporate income securities, mortgage-backed securities, and asset-backed securities. Its investment portfolio includes investments in auto and truck, broadcasting and publishing, telephone, industrial, financial, and utilities sectors. Duff & Phelps Utility and Corporate Bond Trust, Inc. was formed in January, 1993 and is based in Chicago, Illinois.
HOME	At Home Group Inc	0	1	1	#{}	#{"Texas"}	#{"United States"}	At Home Group Inc. operates home decor superstores in the United States. The company's stores offer home furnishings, including accent furniture, furniture, mirrors, patio cushions, rugs, and wall art; and accent dÃ©cor, such as artificial flowers and trees, bath, bedding, candles, garden and outdoor decor, holiday accessories, home organization, pillows, pottery, vases, and window treatments. As of June 04, 2020, it operated 219 stores in 40 states. The company was founded in 1979 and is headquartered in Plano, Texas.
EVC	Entravision Communications Corp	0	1	1	#{}	#{"channels"}	#{"United States"}	Entravision Communications Corporation operates as a media company that reaches and engages Hispanics across acculturation levels and media channels primarily in the United States, Spain, Mexico, Argentina, and other Latin America countries. It operates through three segments: Television Broadcasting, Radio Broadcasting, and Digital Media. The company's portfolio encompasses integrated marketing and media solutions, including television, radio, and digital properties, as well as data analytics services. It also provides a suite of digital advertising solutions, including the Smadex platform, which allows advertisers to reach and engage with their target audiences by providing access to premium digital inventory at scale across a range of Internet-connected devices. As of December 31, 2019, the company had 56 primary television stations; and owned and operated 49 primarily Spanish-language radio stations, as well as Entravision Solutions, a national sales representation division that sells advertisements and syndicates radio programming. Entravision Communications Corporation was founded in 1996 and is headquartered in Santa Monica, California.
ALEX	Alexander and Baldwin Inc	2	1	4	#{"conservation" "renewable"}	#{"grocery"}	#{"energy" "real estate"}	Alexander & Baldwin, Inc. ("A&B") is Hawai'i's premier commercial real estate company and the largest owner of grocery-anchored, neighborhood shopping centers in the state. A&B owns, operates and manages approximately 3.9 million square feet of commercial space in Hawai'i, including 22 retail centers, ten industrial assets and four office properties, as well as 154 acres of ground leases. These core assets comprise nearly 72% of A&B's total assets. A&B's non-core assets include renewable energy generation facilities, approximately 27,000 acres of agricultural and conservation land and a vertically integrated paving business. A&B is achieving its strategic objective of becoming a Hawai'i-focused commercial real estate company by expanding and strengthening its Hawai'i CRE portfolio and monetizing non-core assets. Over its 150-year history, A&B has evolved with the state's economy and played a leadership role in the development of the agricultural, transportation, tourism, construction, residential and commercial real estate industries.
QTWO	Q2 Holdings Inc	0	1	1	#{}	#{"Texas"}	#{"United States"}	Q2 Holdings, Inc. provides cloud-based digital banking solutions to regional and community financial institutions (RCFIs) in the United States. The company offers Q2 Digital Banking and Transactions, a browser-based digital banking solution that delivers RCFI-branded digital banking capabilities; Q2mobility App, a mobile and tablet digital banking solution; Q2mobile Remote Deposit Capture, a partnered solution that allows remote check deposit capture; and Q2 Person-to-Person Payments, a partnered integrated person-to-person payments solution. It also provides Q2 Business Solutions, a digital banking solutions to commercial end users; Q2 Sentinel, a security analytics solution; Q2 Patrol, an event-driven validation product; Q2 SMART, a targeting and messaging platform; and Q2 CardSwap that allows account holders receiving newly issued cards to automatically change their payment information with existing subscription and digital point-of-sale services. In addition, the company offers Q2 Gro, a digital account opening, and digital sales and marketing platform; Q2 Biller Direct, a bill payment solution; Centrix Dispute Tracking System, an electronic transaction dispute management solution; Centrix Payments I.Q. System, an ACH file monitoring and risk reporting solution; Centrix Exact/Transaction Management System, a fraud prevention tool; and Q2 Caliper Software Development Kit. Futher, it provides Q2 Contextual PFM, which allows end users to add external accounts and view them together with internal accounts on digital banking home page; and Q2 Goals that enables end users to establish and save towards specific savings goals. The company was formerly known as CBG Holdings, Inc. and changed its name to Q2 Holdings, Inc. in March 2013. Q2 Holdings, Inc. was founded in 2004 and is headquartered in Austin, Texas.
BBW	Build-A-Bear Workshop	2	1	1	#{"United Kingdom" "Canada"}	#{"China"}	#{"United States"}	Build-A-Bear Workshop, Inc. operates as a specialty retailer of plush animals and related products. The company operates through three segments: Direct-to-Consumer, International Franchising, and Commercial. Its merchandise comprises a range of styles of stuffed animals; clothing, shoes, and accessories for the stuffed animals; and other toy and novelty items. The company operates its stores under the Build-A-Bear Workshop brand name; and sells its products through its e-commerce sites. As of February 1, 2020, it operated 372 stores, including 316 stores in the United States and Canada; and 56 stores in the United Kingdom, Ireland, Denmark, and China, as well as 92 franchised stores internationally. The company was founded in 1997 and is headquartered in St. Louis, Missouri.
THC	Tenet Healthcare Corp	2	1	2	#{"health" "systems"}	#{"Texas"}	#{"technology" "United States"}	Tenet Healthcare Corporation operates as a diversified healthcare services company. The company operates through three segments: Hospital Operations and Other, Ambulatory Care, and Conifer. Its general hospitals offer acute care services, operating and recovery rooms, radiology and respiratory therapy services, clinical laboratories, and pharmacies. The company also provides intensive and critical care, and coronary care units; cardiovascular, digestive disease, neurosciences, musculoskeletal, and obstetrics services; outpatient services, including physical therapy; cardiothoracic surgery, complex spinal surgery, neonatal intensive care, and neurosurgery services; quaternary care services in heart and kidney transplants; and limb-salvaging vascular procedures, acute level 1 trauma services, intravascular stroke care, minimally invasive cardiac valve replacement, imaging technology, and telemedicine access for various medical specialties. In addition, it operates ambulatory surgery and urgent care centers, imaging centers, surgical, off-campus emergency, and micro-hospitals; and offers healthcare business process services in the areas of hospital and physician revenue cycle management, as well as value-based care solutions to healthcare systems, individual hospitals, physician practices, self-insured organizations, health plans, and other entities. As of December 31, 2019, the company operated 65 hospitals, 24 surgical hospitals, and approximately 159 outpatient centers, as well as 260 ambulatory surgery, 39 urgent care, and 23 imaging centers in the United States. Tenet Healthcare Corporation was incorporated in 1975 and is headquartered in Dallas, Texas.
ALL	Allstate Corp	2	1	1	#{"health" "Canada"}	#{"automotive"}	#{"United States"}	The Allstate Corporation, through its subsidiaries, provides property and casualty, and other insurance products in the United States and Canada. The company operates through Allstate Protection, Service Businesses, Allstate Life, and Allstate Benefits segments. The Allstate Protection segment offers private passenger auto and homeowners insurance; specialty auto products, including motorcycle, trailer, motor home, and off-road vehicle insurance; other personal lines products, such as renter, condominium, landlord, boat, umbrella, and manufactured home and stand-alone scheduled personal property; liability insurance products; and commercial lines products under the Allstate, Esurance, and Encompass brand names. The Service Businesses segment provides consumer product protection plans; finance and insurance products, including vehicle service contracts, guaranteed asset protection waivers, road hazard tire and wheel, and paint less dent repair protection; roadside assistance; device and mobile data collection services; and analytic solutions using automotive telematics information and identity protection. This segment offers its products under various brands including Allstate Protection Plans, Allstate Dealer Services, Allstate Roadside Services, Arity, and Allstate Identity Protection. The Allstate Life Segment offers traditional, interest-sensitive, and variable life insurance products, as well as non-proprietary retirement product solutions offered by third-party providers. Its Allstate Benefits segment provides life, accident, critical illness, short-term disability, and other health insurance products. The company sells its products through direct contact centers, agencies, financial specialists, brokers, wholesale partners, and affinity groups, as well as through online and mobile applications. The Allstate Corporation was founded in 1931 and is based in Northbrook, Illinois.
EGHT	8X8 Inc	0	1	1	#{}	#{"channels"}	#{"lead"}	8x8, Inc. provides voice, video, chat, contact center, and enterprise-class application programmable interface (API) Software-as-a-Service solutions for small and mid-size businesses, mid-market and larger enterprises, government agencies, and other organizations worldwide. It offers unified communications, team collaboration, video conferencing, contact center, data and analytics, communication APIs, and other services. The company provides 8x8 Virtual Office, a self-contained and end-to-end solution that delivers high quality voice and unified communications-as-a-service; 8x8 Contact Center, a multi-channel cloud-based contact center solution; and 8x8 Meetings, a cloud-based video conferencing and collaboration solution that enables secure and continuous collaboration with borderless high definition video and audio communications from mobile and desktop devices. It also offers 8x8 Team Messaging, an integrated open team messaging platform, which facilitate modern modes of communication with support for direct messages, public and private team messaging rooms, short messaging service, presence, emojis, and Â‘@' mentions; 8x8 API, a set of global communications Platform-as-a-Service; and 8x8 Callstats Service, an analytics offering designed for real-time analytical responsiveness at scale. The company integrates its services with third-party applications and platforms, including enterprise resource planning, customer relations management, human capital management, and other proprietary application suites. It markets its services to end users through search engine marketing and optimization, third-party lead generation sources, industry conferences, trade shows, Webinars, and digital advertising channels, as well as direct sales organization. 8x8, Inc. was founded in 1987 and is headquartered in Campbell, California.
FLOW	SPX Flow Inc	2	1	3	#{"water" "Systems"}	#{"pharmaceutical"}	#{"mining" "Food"}	SPX FLOW, Inc. provides various engineered solutions worldwide. It operates in two segments: Food and Beverage, and Industrial. The Food and Beverage segment offers homogenizers, pumps, valves, separators, and heat exchangers, primarily under the, APV, Gerstenberg Schroeder, Seital and Waukesha Cherry-Burrell brands. The Industrial segment offers air dryers, filtration equipment, mixers, pumps, hydraulic technologies, and heat exchangers primarily under the Airpel, APV, Bolting Systems, Bran+Luebbe, Deltech, Hankison, Jemaco, Johnson Pump, LIGHTNIN, Power Team and Stone brands. This segment primarily serves customers in the chemical, air treatment, mining, pharmaceutical, marine, shipbuilding, infrastructure construction, general industrial, and water treatment industries. The company is headquartered in Charlotte, North Carolina.
CLF	Cleveland-Cliffs Inc	2	1	3	#{"Canada" "Natural"}	#{"automotive"}	#{"mining" "Mining" "United States"}	Cleveland-Cliffs Inc. operates as an independent iron ore mining company in the United States, Canada, and internationally. It operates in two segments, Mining and Pelletizing, and Metallics. The company operates three iron ore mines, including the Tilden mine in Michigan; and the Northshore and United Taconite mines in Minnesota, as well as holds 23% stake in the Hibbing mine in Minnesota. It produces various grades of iron ore pellets, including standard, fluxed, and DR-grade for blast furnace steel producers; and flat-rolled carbon, stainless, and electrical steel products primarily for the automotive, infrastructure, and manufacturing markets. The company was formerly known as Cliffs Natural Resources Inc. and changed its name to Cleveland-Cliffs Inc. in August 2017. Cleveland-Cliffs Inc. was founded in 1847 and is headquartered in Cleveland, Ohio.
COF	Capital One Financial Corp	2	1	3	#{"United Kingdom" "Canada"}	#{"Texas"}	#{"United States" "real estate"}	Capital One Financial Corporation operates as the financial services holding company for the Capital One Bank (USA), National Association; and Capital One, National Association, which provides various financial products and services in the United States, the United Kingdom, and Canada. It operates through three segments: Credit Card, Consumer Banking, and Commercial Banking. The company offers non-interest-bearing and interest-bearing deposits, such as checking accounts, money market deposit accounts, negotiable order of withdrawals, savings deposits, and time deposits. It also provides credit card loans; auto, home, and retail banking loans; and commercial and multifamily real estate, commercial and industrial, and small-ticket commercial real estate loans. In addition, the company offers credit and debit card products; online direct banking services; and treasury management and depository services. It serves consumers, small businesses, and commercial clients through the Internet and mobile banking, as well as through CafÃ©s, ATMs, and branches located in New York, Louisiana, Texas, Maryland, Virginia, New Jersey, and the District of Columbia. Capital One Financial Corporation was founded in 1988 and is headquartered in McLean, Virginia.
CTT	Catchmark Timber Trust Inc	2	1	0	#{"Oregon" "produce"}	#{"Texas"}	#{}	CatchMark (NYSE: CTT) seeks to deliver consistent and growing per share cash flow from disciplined acquisitions and superior management of prime timberlands located in high demand U.S. mill markets. Concentrating on maximizing cash flows throughout business cycles, the company strategically harvests its high-quality timberlands to produce durable revenue growth and takes advantage of proximate mill markets, which provide a reliable outlet for merchantable inventory. Headquartered in Atlanta and focused exclusively on timberland ownership and management, CatchMark began operations in 2007 and owns interests in 1.5 million acres* of timberlands located in Alabama, Florida, Georgia, North Carolina, Oregon, South Carolina and Texas.
AZZ	Azz Inc	2	1	5	#{"Canada" "plant"}	#{"Texas"}	#{"United States" "Energy" "nuclear"}	AZZ Inc. provides galvanizing and metal coating solutions, welding solutions, specialty electrical equipment, and highly engineered services to the power generation, transmission, distribution, refining, and industrial markets. The company operates through two segments, Energy and Metal Coatings. The Energy segment provides specialized products and services designed to support industrial, electrical, and nuclear applications. It offers custom switchgear, electrical enclosures, medium and high voltage bus ducts, explosion proof and hazardous duty lighting, nuclear safety-related equipment, and tubular products to multi-national companies and small independent companies. This segment sells its products through internal sales force, manufacturers' representatives, distributors, and agents. The Metal Coatings segment offers hot dip galvanizing, powder coating, anodizing, plating, and other metal coating applications to the steel fabrication and other industries. It serves fabricators or manufacturers that provide services to the electrical and telecommunications, bridge and highway, petrochemical, and general industrial markets, as well as original equipment manufacturers. As of February 29, 2020, the company operated forty galvanizing plants, one galvabar plant, and seven surface technologies plants located in various locations in the United States and Canada. AZZ Inc. was founded in 1956 and is headquartered in Fort Worth, Texas.
NX	Quanex Building Products Corp	2	1	0	#{"water" "solar"}	#{"Texas"}	#{}	Quanex Building Products Corporation, together with its subsidiaries, provides components for the fenestration industry worldwide. It operates through three segments: North American Fenestration, European Fenestration, and North American Cabinet Components. The company offers flexible insulating glass spacers, extruded vinyl profiles, window and door screens, and precision-formed metal and wood products, as well as cabinet doors and other components for original equipment manufacturers (OEMs) in the kitchen and bathroom cabinet industry. It also provides various non-fenestration components and products, including solar panel sealants, trim moldings, vinyl decking, fencing, water retention barriers, and conservatory roof components. The company sells its products to OEMs in the building products industry through sales representatives, direct sales force, distributors, and independent sales agents. Quanex Building Products Corporation was founded in 1927 and is headquartered in Houston, Texas.
MAIN	Main Street Capital Corp	0	1	0	#{}	#{"Texas"}	#{}	Main Street Capital Corporation is a private equity firm specializes in equity capital to lower middle market companies. The firm also provides debt capital to middle market companies for acquisitions, management buyouts, growth financings, recapitalizations and refinancing. The firm seeks to partner with entrepreneurs, business owners and management teams and generally provides "one stop" financing alternatives within its lower middle market portfolio. The firm typically invests in lower middle market companies generally with annual revenues between $10 million and $150 million. The firm's middle market debt investments are made in businesses that are generally larger in size than its lower middle market portfolio companies. It makes majority and minority equity investments. Main Street Capital Corporation was founded in 2007 and is based in Houston, Texas.
TPGY	Tpg Pace Beneficial Finance Corp Cl A	0	1	0	#{}	#{"Texas"}	#{}	TPG Pace Beneficial Finance Corp. is a blank check company. TPG Pace Beneficial Finance Corp. was formerly known as TPG Pace IV Holdings Corp. and changed its name to TPG Pace Beneficial Finance Corp. in August 2020. The company was incorporated in 2019 and is based in Fort Worth, Texas.
GATO	Gatos Silver Inc	0	1	2	#{}	#{"gold"}	#{"Mining" "lead"}	Gatos Silver, Inc. engages in the exploration, development, and production of precious metals. It primarily explores for silver ores. The company also explores for zinc, lead, and gold ores. Its flagship asset is the Cerro Los Gatos mine located at the Los Gatos District in Chihuahua state, Mexico. The company was formerly known as Sunshine Silver Mining & Refining Corporation and changed its name to Gatos Silver, Inc. in October 2020. Gatos Silver, Inc. is based in Greenwood Village, Colorado.
JBGS	Jbg Smith Properties	0	1	0	#{}	#{"pipeline"}	#{}	JBG SMITH is an S&P 400 company that owns, operates, invests in and develops a dynamic portfolio of high-growth mixed-use properties in and around Washington, DC. Through an intense focus on placemaking, JBG SMITH cultivates vibrant, amenity-rich, walkable neighborhoods throughout the Capital region, including National Landing where it serves as the exclusive developer for Amazon's new headquarters. JBG SMITH's portfolio currently comprises 20.7 million square feet of high-growth office, multifamily and retail assets, 98% at our share of which are Metro-served. It also maintains a development pipeline encompassing 17.1 million square feet of mixed-use development opportunities.
AFG	American Financial Group	0	1	2	#{}	#{"trucks"}	#{"United States" "real estate"}	American Financial Group, Inc., an insurance holding company, provides property and casualty insurance products in the United States. The company operates through three segments: Property and Casualty Insurance, Annuity, and Other. It offers property and transportation insurance products, such as physical damage and liability coverage for buses, trucks, inland and ocean marine, agricultural-related products, and other commercial property coverages; specialty casualty insurance, including primarily excess and surplus, general liability, executive and professional liability, umbrella and excess liability, and specialty coverage in targeted markets, as well as customized programs for small to mid-sized businesses and workers' compensation insurance; and specialty financial insurance products comprising risk management insurance programs for lending and leasing institutions, surety and fidelity products, and trade credit insurance. The company sells its property and casualty insurance products through independent insurance agents and brokers, as well as through employee agents. It also provides traditional fixed, fixed-indexed, and variable-indexed annuities to the retail, financial institutions, registered investment advisor, and education markets. In addition, the company engages in the commercial real estate operations in Cincinnati, Whitefield, New Hampshire, Chesapeake Bay, Charleston, and Palm Beach. American Financial Group, Inc. was founded in 1872 and is headquartered in Cincinnati, Ohio.
PDAC	Peridot Acquisition Corp Cl A	0	1	0	#{}	#{"Texas"}	#{}	Peridot Acquisition Corp. focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses or entities. The company was founded in 2020 and is based in Houston, Texas.
EIG	Employers Holdings Inc	1	1	1	#{"alternative"}	#{"channels"}	#{"United States"}	Employers Holdings, Inc., through its subsidiaries, operates in the commercial property and casualty insurance industry primarily in the United States. It offers workers' compensation insurance to small businesses in low to medium hazard industries. The company markets its products through independent local, regional, and national agents and brokers; alternative distribution channels; and national, regional, and local trade groups and associations, as well as directly to customers. Employers Holdings, Inc. was founded in 2000 and is based in Reno, Nevada.
SOAC	Sustainable Opportunities Acquisition Corp Cl A	0	1	0	#{}	#{"Texas"}	#{}	Sustainable Opportunities Acquisition Corp. does not have significant operations. It focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with businesses or entities. The company was founded in 2019 and is based in Dallas, Texas.
GTT	Global Telcom & Technology Inc	0	1	2	#{}	#{"channels"}	#{"Technology" "United States"}	GTT Communications, Inc. provides cloud networking services to multinational enterprises, carriers, and government customers in the United States, Europe, and internationally. The company offers wide area networking, such as software-defined wide area networking, multiprotocol label switching, and virtual private LAN service; high bandwidth-Internet connectivity and IP transit, as well as broadband and wireless Internet access services; managed equipment and security services; and unified communication services consisting of session initiation protocol trunking, cloud unified communication service, and traditional analog voice. It also provides transport services, such as Ethernet services that enable to design network equipment; and video transport services to support broadcast quality transmission of live events, sports entertainment, and news to media and entertainment industry. In addition, the company offers infrastructure services enabling transport of high volume data between data centers, enterprise office locations, and media hubs; wavelength services to deliver scalable high-performance optical connectivity; colocation, turnkey, duct, and dark fiber services; advanced solutions, including security, hybrid cloud, database, and application management Its IP network consists of approximately 600 points of presence. GTT Communications, Inc. markets its products and services through a network of direct sales force and indirect sales channels. The company was formerly known as Global Telecom & Technology, Inc. and changed its name to GTT Communications, Inc. in January 2014. GTT Communications, Inc. was founded in 2005 and is headquartered in McLean, Virginia.
FST	Fast Acquisition Corp Cl A	0	1	0	#{}	#{"restaurant"}	#{}	FAST Acquisition Corp. intends to effect a merger, stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses in restaurant, hospitality, and related sectors in North America. The company was founded in 2020 and is based in New York, New York.
ARL	American Realty Investors	0	1	2	#{}	#{"Texas"}	#{"United States" "real estate"}	American Realty Investors, Inc. acquires, develops, and owns residential and commercial real estate properties in the southwestern, southeastern, and mid-western United States. The company leases apartment units to residents; and leases office, industrial, and retail space to various for-profit businesses, as well as local, state, and federal agencies; and sells land and properties. As of December 31, 2018, its portfolio included 7 commercial properties comprising 5 office buildings and 2 retail properties; 9 residential apartment communities consisting of 1,489 units; and 49 residential apartment communities totaling 9,192 units. The company also owns or controls 2,346 acres of improved and unimproved land. American Realty Investors, Inc. was founded in 1999 and is headquartered in Dallas, Texas.
