symbol	company	yayk	nayk	mayk	yay	nay	may	desc
FOXF	Fox Factory Cp	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Fox Factory Holding Corp. designs, engineers, manufactures, and markets ride dynamics products worldwide. The company offers front fork and rear suspension products for mountain bikes, road bikes, and e-bikes; and powered vehicle products for side-by-side vehicles, on-road vehicles with off-road capabilities, off-road vehicles and trucks, all-terrain vehicles, snowmobiles, specialty vehicles and applications, motorcycles, and commercial trucks. It also provides mountain and road bike wheels, and other performance cycling components, including cranks, chain rings, pedals, bars, stems, and seat posts, as well as sells aftermarket products to retailers and distributors. The company owns, licenses, and sells under the FOX, FOX RACING SHOX, and RACE FACE trademarks. Fox Factory Holding Corp. was incorporated in 2007 and is headquartered in Braselton, Georgia.
FPAY	Flexshopper Inc	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	FlexShopper, Inc., through its wholly owned subsidiary, FlexShopper, LLC operates as an online lease-to-own (LTO) retailer and LTO payment solution provider. The company provides residential furniture, consumer electronics, computers, appliances, household accessories, and various other durable goods to consumers on a LTO basis to consumers of third-party retailers and e-tailers. It offers products through FlexShopper.com, an LTO e-commerce marketplace; e-commerce sites and in-store terminals by utilizing FlexShopper's patented LTO payment method; and facilitation of LTO transactions with retailers. The company was formerly known as Anchor Funding Services, Inc. and changed its name to FlexShopper, Inc. in October 2013. FlexShopper, Inc. was founded in 2003 and is based in Boca Raton, Florida.
FPRX	Five Prime Thera	0	1	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ae7a2e9f	clojure.lang.LazySeq@a1165833	Five Prime Therapeutics, Inc., a clinical-stage biotechnology company, focuses on the discovery and development of innovative protein therapeutics. The company's product candidates comprise Bemarituzumab, an antibody that inhibits fibroblast growth factor receptor 2b, or FGFR2b, which is in Phase 3 clinical trials to treat patients with gastric or gastroesophageal junction and GEJ cancer; and FPA150, a CD8 T cell checkpoint inhibitor antibody that is in Phase 1a/1b clinical trial that targets B7-H4 in various cancers, as well as FPT155, a soluble CD80 fusion protein, which is in Phase 1a/1b clinical trial that enhances co-stimulation of T cells through CD28. Its product candidates also include Cabiralizumab, an antibody that inhibits colony stimulating factor-1 receptor that is in Phase Ia/Ib clinical trials for the treatment of various cancers in combination with Opdivo. The company's BMS-986258, an anti-T cell immunoglobulin and mucin domain-3 antibody, which is in Phase 1/2 clinical trial as a single agent and in combination with Opdivo in patients with advanced malignant tumors. It has license and collaboration agreements with Bristol-Myers Squibb Company, GlaxoSmithKline LLC, INBRX 110 LP, UCB Pharma S.A., and Zai Lab (Shanghai) Co., Ltd.; and license agreements with Galaxy Biotech, LLC, BioWa, Inc. and Lonza Sales AG. The company was founded in 2001 and is headquartered in South San Francisco, California.
FRAF	Franklin Finl Svcs Corp	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	Franklin Financial Services Corporation operates as the bank holding company for Farmers and Merchants Trust Company of Chambersburg that provides commercial, retail banking, and trust services to small and medium-sized businesses, individuals, governmental entities, and non-profit organizations in Pennsylvania. It offers various deposit products, including checking, savings, money management, and time deposit accounts, as well as demand deposits. The company also provides commercial real estate, construction and land development, agricultural, commercial and industrial, and residential mortgage loans, as well as installment and revolving loans to consumers; and secured and unsecured commercial and industrial loans, including accounts receivable and inventory financing, and commercial equipment financing. In addition, it offers various investment and trust services comprising estate planning and administration, corporate and personal trust fund management, pension, and profit sharing and other employee benefit funds management services, as well as custodial services; sells mutual funds, annuities, and insurance products; and offers safe deposit facilities and fiduciary services. Further, the company, through its subsidiary, Franklin Future Fund Inc., operates as a non-bank investment company that makes venture capital investments. It operates twenty-two community banking offices in Franklin, Cumberland, Fulton, and Huntingdon counties in Pennsylvania. Franklin Financial Services Corporation was founded in 1906 and is headquartered in Chambersburg, Pennsylvania.
FRBA	First Bank	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ed3b8581	First Bank provides various banking products and services to individuals, businesses, and governmental entities. The company accepts various deposits, including non-interest bearing demand deposits, interest bearing demand accounts, money market accounts, savings accounts, and certificates of deposit, as well as commercial checking accounts. Its loan products include commercial and industrial loans; commercial real estate loans, such as owner-occupied, investor, construction and development, and multi-family loans; residential real estate loans comprising residential mortgages, first and second lien home equity loans, and revolving lines of credit; and consumer loans, which consist of auto, personal, and traditional installment loans, as well as other loans. The company also provides electronic banking services, including Internet and mobile banking, electronic bill payment, and banking by phone, as well as ATM and debit cards, and wire and ACH transfer services; and remote deposit capture and cash management services. As of December 31, 2019, it operated 18 full-service branches in Mercer County, Gloucester, Hunterdon, Middlesex, Morris, and Somerset Counties in New Jersey, as well as in Bucks and Chester Counties in Pennsylvania. First Bank was founded in 2007 and is headquartered in Hamilton, New Jersey.
FRBK	Republic First Bcp	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	Republic First Bancorp, Inc. operates as the holding company for Republic First Bank that provides a range of credit and depository banking products and services to individuals and businesses. The company accepts consumer and commercial deposit, checking, interest-bearing demand, money market, savings, sweep, and individual retirement accounts, as well as certificates of deposit. Its loans products include secured and unsecured commercial loans, real estate loans, construction and land development loans, automobile loans, home improvement loans, mortgages, home equity and overdraft lines of credit, and other products. The company also offers lockbox services. As of April 29, 2020, it operated 30 offices located in Philadelphia, Bucks, Delaware, and Montgomery Counties in Pennsylvania; Atlantic, Burlington, Camden, and Gloucester Counties in New Jersey; and New York County in New York. Republic First Bancorp, Inc. was founded in 1987 and is based in Philadelphia, Pennsylvania.
FREQ	Frequency Therapeutics Inc	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@81e74d89	Frequency Therapeutics, Inc., a clinical-stage biotechnology company, focuses on harnessing the body's innate biology to repair or reverse damage caused by a broad range of degenerative diseases. Its Progenitor Cell Activation approach, uses combinations of small molecules to activate progenitor cells within the body to create functional tissue. The company's lead product candidate is FX-322, which is in phase 2a clinical trial to treat the underlying cause of sensorineural hearing loss. It is also developing medicines for patients across a range of degenerative conditions, including multiple sclerosis, and diseases of the muscle, gastrointestinal tract, skin, and bone. Frequency Therapeutics, Inc. has a licencse and collaboration agreement with Astellas Pharma Inc. for the development and commercialization of FX-322. Frequency Therapeutics, Inc. was founded in 2014 and is headquartered in Woburn, Massachusetts.
FRGI	Fiesta Restaurant Gp	0	2	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@a584ef61	clojure.lang.LazySeq@1	Fiesta Restaurant Group, Inc., through its subsidiaries, owns, operates, and franchises fast-casual restaurants. It operates its fast-casual restaurants under the Pollo Tropical and Taco Cabana brands. The company's Pollo Tropical restaurants offer fire-grilled and citrus marinated chicken, and other freshly prepared tropical inspired menu items; and Taco Cabana restaurants that provide Mexican inspired food made fresh by hand. As of December 29, 2019, it operated 142 Pollo Tropical restaurants in Florida; 164 company owned Taco Cabana restaurants; and franchised 32 Pollo Tropical restaurants in Puerto Rico, Panama, Guyana, Bahamas, Ecuador, and Florida, as well as franchised Taco Cabana restaurants 6 in New Mexico and 2 in Texas. Fiesta Restaurant Group, Inc. was founded in 2011 and is based in Dallas, Texas.
FRHC	Freedom Holding Corp	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Freedom Holding Corp., through its subsidiaries, provides retail securities brokerage, research, investment counseling, securities trading, market making, corporate investment banking, and underwriting services. The company offers investment brokerage services for exchange-traded and over-the-counter corporate equity and debt securities, money market instruments, exchange traded options and futures contracts, government bonds, and mutual funds; Margin Lending services collateralized by securities and cash in the customer's account; various investment education and training courses; and investment research services. It also provides capital raising solutions for corporate clients through initial public offerings and follow-on offerings; and debt capital markets solutions that focuses on structuring and distributing private and public debt for various purposes, including buyouts, acquisitions, growth capital financings, and recapitalizations. In addition, the company is involved in trading, investment, and brokerage activities. Further, it act as an intermediary between borrowers and lenders of short-term funds and provide funding for various inventory positions; and employs repurchase and reverse repurchase agreements in proprietary trading activities. It has operations primarily in Russia, Kazakhstan, Ukraine, Uzbekistan, Kyrgyzstan, and Cyprus. The company was formerly known as BMB Munai, Inc. and changed its name to Freedom Holding Corp. Freedom Holding Corp. was incorporated in 1981 and is headquartered in Almaty, Kazakhstan.
FRME	First Merchants Corp	0	1	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@556423ef	clojure.lang.LazySeq@ff69dc2d	First Merchants Corporation operates as the financial holding company for First Merchants Bank that provides community banking services. It accepts time, savings, and demand deposits; and provides consumer, commercial, agri-business, and real estate mortgage loans. The company also offers personal and corporate trust; brokerage and private wealth management; and letters of credit, repurchase agreements, and other corporate services. It operates 128 banking locations in thirty Indiana, two Illinois, two Ohio, and two Michigan counties. The company offers its services through electronic and mobile delivery channels. First Merchants Corporation was founded in 1893 and is headquartered in Muncie, Indiana.
FROG	Jfrog Ltd	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@67e35fd4	JFrog Ltd. provides DevOps platform to achieve continuous software release management platform enabling organizations to deliver software updates across any system in the United States. Its platform acts as bridge between software development and deployment, which enable organizations to build and release software faster. The company's products include JFrog Artifactory, a package repository that allows teams and organizations to store, update, and manage their software packages at any scale; JFrog Pipelines to secure packages; JFrog Distribution that provides software package distribution with enterprise-grade performance; JFrog Artifactory Edge that utilizes and leverages metadata from JFrog Artifactory to facilitate the transfer of the incremental changes in software packages from their previous versions; JFrog Mission Control, a platform control panel that provides a view of moving pieces of an organization's CSRM workflow; and JFrog Insight, a DevOps intelligence tool. Its products also comprise JFrog Pro, JFrog Pro X, JFrog Enterprise, and JFrog Enterprise Plus products that offer ongoing updates, upgrades, and bug fixes, as well as cluster configuration, multi-site replication, and SLA support. The company serves technology, financial services, retail, healthcare, and telecommunications organizations. JFrog Ltd. was founded in 2008 and is headquartered in Sunnyvale, California.
FRPH	Frp Holdings Inc	0	0	5	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@2e601440	FRP Holdings, Inc., through its subsidiaries, engages in various real estate businesses in the United States. The company operates through four segments: Asset Management, Mining Royalty Lands, Development, and Stabilized Joint Venture. The Asset Management segment owns, leases, and manages commercial properties. The Mining Royalty Lands segment owns various properties comprising approximately 15,000 acres under lease for mining rents or royalties primarily in Florida, Georgia, and Virginia. The Development segment owns and monitors the use of parcels of land that are in various stages of development. The Stabilized Joint Venture segment owns, leases, and manages a 305 unit residential apartment building with approximately 18,000 square feet of first floor retail space. FRP Holdings, Inc. was founded in 1986 and is based in Jacksonville, Florida.
FRSX	Foresight Autonomous Holdings Ltd ADR	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@7c3fd56d	Foresight Autonomous Holdings Ltd., a technology company, designs, develops, and commercializes sensor systems for the automotive industry. The company develops in-line-of-sight vision systems and beyond-line-of-site cellular-based applications. It offers QuadSight system, a quad-camera multi-spectral vision system for the semi-autonomous and autonomous vehicle market; V2X (vehicle-to-everything), an accident prevention solution based on real-time multi-agents positioning algorithms that enables communication between vehicles, infrastructure, grid, home, and network; and Eye-Net, a software-based cellular V2X solution to provide real-time pre-collision alerts to vulnerable road users and vehicles by using smartphones. The company has a strategic cooperation agreement with Wuhan Guide Infrared Co., Ltd. to develop and market QuadSight vision system. The company was formerly known as Asia Development (A.D.B.M.) Ltd. and changed its name to Foresight Autonomous Holdings Ltd. in 2016. Foresight Autonomous Holdings Ltd. was incorporated in 1977 and is based in Ness Ziona, Israel.
FSBW	FS Bancorp Inc	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	FS Bancorp, Inc. operates as a bank holding company for 1st Security Bank of Washington that provides banking and financial services to local families, local and regional businesses, and industry niches. The company operates in two segments, Commercial and Consumer Banking; and Home Lending. It offers various deposit instruments, including checking accounts, money market deposit accounts, savings accounts, and certificates of deposit. The company provides one-to-four-family residential first mortgages, second mortgage/home equity loan products, non-mortgage commercial business loans, commercial real estate loans, and construction and development loans, as well as consumer loans, which primarily include personal lines of credit, automobile, direct home improvement, loans on deposit, and recreational loans. As of April 24, 2020, it operated 21 full-service branches and seven home loan production offices in suburban communities in the greater Puget Sound area, including Snohomish, King, Pierce, Jefferson, Kitsap, Clallam, Grays Harbor, Thurston, and Lewis counties; and one loan production office in the market area of the Tri-Cities. The company was founded in 1936 and is based in Mountlake Terrace, Washington.
FSDC	FS Development Corp Cl A	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@a1165833	FS Development Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses in the biotechnology sector. The company was founded in 2020 and is based in San Francisco, California.
FSEA	First Seacoast Bancorp	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	First Seacoast Bancorp operates as a holding company for First Seacoast Bank that provides various banking products and services. It offers checking, savings, and money market accounts; and certificates of deposit. The company also provides various lending products comprising mortgage and home equity loans; student loans; vehicle, personal, and other loans; credit cards; commercial mortgages, SBA loans, lines of credit, equipment financing, equipment or vehicle purchase finance, existing corporate debt refinance, and loan consolidation services. In addition, it offers wealth management services, such as retirement planning, portfolio management, investment and insurance strategies, business retirement plans, and college planning services. The company operates through its main office located in Dover, New Hampshire; and four branch offices in the Seacoast region. The company was founded in 1890 and is headquartered in Dover, New Hampshire. First Seacoast Bancorp is a subsidiary of First Seacoast Bancorp, MHC.
FSFG	First Savings Financ	0	0	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@b99f06ad	First Savings Financial Group, Inc. operates as a financial holding company for First Savings Bank in southern Indiana. The company operates through three segments: Core Banking, SBA Lending, and Mortgage Banking. It accepts deposits, such as checking accounts, NOW and money market accounts, regular savings accounts, and time deposits. The company also provides loans, including one-to four-family residential real estate, commercial real estate, construction,  land and land development, multi-family real estate, and commercial business loans, as well as consumer loans comprising automobile loans, home equity lines of credit, unsecured loans, and loans secured by deposits. In addition, it is involved in mortgage banking; investment activities; and the provision of property and casualty insurance products, and reinsurance to other third-party insurance captives. As of October 30, 2020, the company operated 15 offices in the Indiana communities, such as Clarksville, Jeffersonville, Charlestown, Sellersburg, New Albany, Georgetown, Corydon, Lanesville, Elizabeth, English, Marengo, Salem, Odon, and Montgomery. First Savings Financial Group, Inc. was incorporated in 2008 and is based in Jeffersonville, Indiana.
FSRV	Finserv Acquisition Corp Cl A	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Finserv Acquisition Corp. does not have significant operations. It focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2019 and is based in New York.
FSRVU	Finserv Acquisition Corp	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Finserv Acquisition Corp. does not have significant operations. It focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2019 and is based in New York.
FTCVU	Fintech Acquisition Corp. V	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	FinTech Acquisition Corp. V does not have significant operations. The company intends to acquire businesses or assets through a merger, capital stock exchange, stock purchase, reorganization, or other similar business transaction. The company was founded in 2019 and is based in Philadelphia, Pennsylvania.
FTEK	Fuel Tech Inc	0	0	12	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@cc9de70f	Fuel Tech, Inc. provides boiler optimization, efficiency improvement, and air pollution reduction and control solutions to utility and industrial customers worldwide. It operates through Air Pollution Control Technology and FUEL CHEM Technology segments. The Air Pollution Control Technology segment offers technologies to reduce nitrogen oxide (NOx) emissions in flue gas from boilers, incinerators, furnaces, and other stationary combustion sources, which includes low and ultra-low NOx burners; over-fire air systems; NOxOUT and HERT selective non-catalytic reduction systems; advanced selective catalytic reduction systems comprising ULNB, OFA, and SNCR components, as well as downsized SCR catalyst, Ammonia Injection Grid, and Graduated Straightening Grid systems; NOxOUT CASCADE and NOxOUT-SCR processes; ULTRA technology; and flue gas conditioning systems. The FUEL CHEM Technology segment provides programs to improve the efficiency, reliability, fuel flexibility, boiler heat rate, and environmental status of combustion units by controlling slagging, fouling, corrosion, opacity, and acid plume, as well as the formation of sulfur trioxide, ammonium bisulfate, particulate matter, sulfur dioxide, and carbon dioxide through the addition of chemicals into the furnace using TIFI targeted in-furnace injection technology. This segment offers its FUEL CHEM program for plants operating in the electric utility, industrial, pulp and paper, waste-to-energy, university, and district heating markets, as well as to the owners of boilers, furnaces, and other combustion units. The company was founded in 1987 and is headquartered in Warrenville, Illinois.
FTHM	Fathom Holdings Inc	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@74abe912	Fathom Holdings Inc. provides cloud-based real estate brokerage services in the South, Atlantic, Southwest, and Western parts of the United States. It offers access to various properties for sale or lease through its Website, www.FathomRealty.com to buyers, sellers, landlords, and tenants. The company was founded in 2010 and is based in Cary, North Carolina.
FTIV	Fintech Acquisition Corp IV Cl A	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	FinTech Acquisition Corp. IV is a blank check company. It focuses to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or other business combination with one or more businesses. The company was incorporated in 2018 and is based in Philadelphia, Pennsylvania.
FTIVU	Fintech Acquisition Corp. IV	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	FinTech Acquisition Corp. IV is a blank check company. It focuses to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or other business combination with one or more businesses. The company was incorporated in 2018 and is based in Philadelphia, Pennsylvania.
FTNT	Fortinet Inc	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@7cf0a541	Fortinet, Inc. provides broad, integrated, and automated cybersecurity solutions worldwide. It offers FortiGate hardware and software licenses that provide various security and networking functions, including firewall, intrusion prevention, anti-malware, virtual private network, application control, Web filtering, anti-spam, and wide area network (WAN) acceleration. The company also provides FortiSwitch product family that offers secure switching solutions for connecting customers end devices; FortiAP product family, which provides secure wireless networking solutions; FortiExtender appliance provides a WAN connection to its FortiGate products; FortiAnalyzer product family, which offers centralized network logging, analyzing, and reporting solutions; and FortiManager product family that provides central and scalable management solution for its FortiGate products. It offers FortiWeb product family provides web application firewall solutions; FortiMail product family that secure email gateway solutions; FortiSandbox technology that delivers proactive detection and mitigation services; and FortiSIEM family of software solutions, which offers a cloud-ready security information and event management solutions, as well as FortiToken and FortiAuthenticator product families for multi-factor authentication to safeguard systems, assets, and data; and FortiNAC product family to implement zero trust network access strategies. The company provides security subscription, technical support, professional, and training services. It sells its security solutions to channel partners and directly to various customers in telecommunications, technology, government, financial services, education, retail, manufacturing, and healthcare industries. Fortinet, Inc. provides its products and services in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company was founded in 2000 and is headquartered in Sunnyvale, California.
FTOC	Ftac Olympus Acquisition Corp Cl A	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	FTAC Olympus Acquisition Corp. is a blank check company. The company was incorporated in 2020 and is based in Philadelphia, Pennsylvania.
FTOCU	Ftac Olympus Acquisition Corp	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	FTAC Olympus Acquisition Corp. is a blank check company. The company was incorporated in 2020 and is based in Philadelphia, Pennsylvania.
FULC	Fulcrum Therapeutics Inc	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ca1a8a75	Fulcrum Therapeutics, Inc., a clinical-stage biopharmaceutical company, focuses on developing products for improving the lives of patients with genetically defined diseases in the areas of high unmet medical need in the United States. Its product candidates are losmapimod, a small molecule that is in Phase 2b clinical trial for the treatment of facioscapulohumeral muscular dystrophy, a rare, progressive, and disabling muscle wasting disorder that leads to significant physical impairments and disability; and FTX-6058, a small molecule designed to upregulate fetal hemoglobin in patients with sickle cell disease and ÃŸ-thalassemia. The company is also discovering drug targets for the treatments of duchenne muscular dystrophy, friedreich ataxia, myotonic dystrophy 1, and a-synucleinopathies, as well as neurological and pulmonary diseases. Fulcrum Therapeutics, Inc. has research and discovery collaboration agreement with Acceleron Pharma Inc. to identify biological targets to modulate specific pathways associated with a targeted indication within the pulmonary disease space; and has a strategic collaboration and license agreement with MyoKardia, Inc. to discover, develop, and commercialize novel targeted therapies for the treatment of genetic cardiomyopathies. Fulcrum Therapeutics, Inc. was founded in 2015 and is headquartered in Cambridge, Massachusetts.
FULT	Fulton Financial Cor	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	Fulton Financial Corporation operates as a multi-bank financial holding company that provides banking and financial services to businesses and consumers. It accepts various checking accounts and savings deposit products, certificates of deposit, and individual retirement accounts. The company also offers consumer loans, including home equity loans and lines of credit, automobile loans, equipment leases, personal lines of credit, and checking account overdraft protection; construction and jumbo residential mortgage loans; and commercial lending products comprising commercial, financial, agricultural, and real estate loans. In addition, it provides finance leasing, letters of credit, cash management services, and traditional deposit products; and investment management, trust, brokerage, insurance, and investment advisory services. Further, the company owns passive investments, as well as trust preferred securities; and sells various life insurance products. It provides its products and services through branch banking, as well as through a network of automated teller machines, telephone banking, mobile banking, and online banking. As of December 31, 2019, the company operated 230 branches in Pennsylvania, Maryland, Delaware, New Jersey, and Virginia. Fulton Financial Corporation was founded in 1882 and is headquartered in Lancaster, Pennsylvania.
FULTP	Fulton Financial Corp	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	Fulton Financial Corporation operates as a multi-bank financial holding company that provides banking and financial services to businesses and consumers. It accepts various checking accounts and savings deposit products, certificates of deposit, and individual retirement accounts. The company also offers consumer loans, including home equity loans and lines of credit, automobile loans, equipment leases, personal lines of credit, and checking account overdraft protection; construction and jumbo residential mortgage loans; and commercial lending products comprising commercial, financial, agricultural, and real estate loans. In addition, it provides finance leasing, letters of credit, cash management services, and traditional deposit products; and investment management, trust, brokerage, insurance, and investment advisory services. Further, the company owns passive investments, as well as trust preferred securities; and sells various life insurance products. It provides its products and services through branch banking, as well as through a network of automated teller machines, telephone banking, mobile banking, and online banking. As of December 31, 2019, the company operated 230 branches in Pennsylvania, Maryland, Delaware, New Jersey, and Virginia. Fulton Financial Corporation was founded in 1882 and is headquartered in Lancaster, Pennsylvania.
FUND	Sprott Focus Trust	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@db47f7a1	Sprott Focus Trust, Inc. is a closed-ended equity mutual fund launched and managed by Sprott Asset Management, LP. The fund is co-managed by Sprott Asset Management USA Inc. It invests in the public equity markets of the United States. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in value stocks of companies across all market capitalizations. The fund benchmarks the performance of its portfolio against the Russell 3000 Index. It was formerly known as Royce Focus Trust, Inc. Sprott Focus Trust, Inc. was formed on March 2, 1988 and is domiciled in the United States.
FUTU	Futu Holdings Ltd	0	1	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@3e10556	clojure.lang.LazySeq@86da3fbe	Futu Holdings Limited operates digitized brokerage and wealth management platform in Hong Kong, China, the United States, and internationally. The company's platform offers investing services, including trade execution and margin financing which allows to trade securities, such as stocks, warrants, options and exchange-traded funds in various markets; and wealth management services, which offers various leading fund products, including money market, fixed income, and equity funds products. Its margin financing and securities lending services provides real-time and cross-market securities-backed financing services; and market data and information services. The company was founded in 2011 and is headquartered in Admiralty, Hong Kong.
FVAM	501 Acquisition Corp. Cl A	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	5:01 Acquisition Corp. intends to enter into a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization or other similar business combination with one or more businesses or entities. The company was founded in 2020 and is based in San Francisco, California.
FVCB	Fvcbankcorp Inc	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	FVCBankcorp, Inc. operates as the holding company for FVCbank that provides various banking products and services in Virginia. It offers deposit products, including interest and noninterest-bearing transaction accounts, checking and savings accounts, money market accounts, and certificates of deposit. The company also provides commercial real estate loans; commercial construction loans; commercial loans for various business purposes, such as for working capital, equipment purchases, lines of credit, and government contract financing; SBA loans; asset based loans and accounts receivable financing; home equity loans; and consumer loans. In addition, it offers business and consumer credit cards; merchant services; business insurance products; and online banking, remote deposit, and mobile banking services. The company serves the banking needs of commercial businesses, nonprofit organizations, professional service entities, and their respective owners and employees located in the greater Washington, D.C. and Baltimore metropolitan areas. FVCBankcorp, Inc. operates through a main office in Fairfax, Virginia. It also operates a network of 11 additional branch offices in Arlington, Virginia; Ashburn, Loudoun County, Virginia; the independent city of Manassas, Virginia; Reston, Fairfax County, Virginia; Springfield, Fairfax County, Virginia; and Montgomery County and Baltimore, Maryland, a loan production office in Lutherville, Maryland. FVCBankcorp, Inc. was founded in 2007 and is headquartered in Fairfax, Virginia.
FWONA	Liberty Media F1 Series A	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Formula One Group engages in the motorsports business. It holds commercial rights for the world championship, a motor race-based competition in which teams compete for the constructors' championship and drivers compete for the drivers' championship. The company was founded in 1950 and is based in Englewood, Colorado. Formula One Group is a subsidiary of Liberty Media Corporation.
FWONK	Liberty Media F1 Series K	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Formula One Group engages in the motorsports business. It holds commercial rights for the world championship, a motor race-based competition in which teams compete for the constructors' championship and drivers compete for the drivers' championship. The company was founded in 1950 and is based in Englewood, Colorado. Formula One Group is a subsidiary of Liberty Media Corporation.
FWP	Forward Pharma Ads	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@54c0026a	Forward Pharma A/S, a biopharmaceutical company, focuses on developing proprietary formulation of dimethyl fumarate for the treatment of inflammatory and neurological indications. The company was founded in 2005 and is headquartered in Copenhagen, Denmark.
FXNC	First Natl Corp Strasburg VA	0	0	4	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@79abab01	First National Corporation operates as the bank holding company for First Bank that provides various commercial banking services to small and medium-sized businesses, individuals, estates, local governmental entities, and non-profit organizations in Virginia. The company's deposit products include checking, savings, money market, and individual retirement accounts, as well as certificates of deposit and treasury management solutions. Its loan products comprise construction loans, including residential, land acquisition, and development loans; 1-4 family residential real estate loans; and commercial real estate loans that are secured by various types of commercial real estate, including multi-family residential buildings, office and retail buildings, hotels, industrial buildings, and religious facilities. The company's loan products also include commercial and industrial loans that are secured by business assets, such as accounts receivable, equipment, and inventory; home equity loans; and secured and unsecured consumer loans, such as lines of credit, automobile loans, deposit account loans, and installment and demand loans. In addition, it provides wealth management services, including estate planning, investment management of assets, trustee under an agreement, trustee under a will, and estate settlement. Further, the company offers title insurance and investment services; and holds other real estate owned and office sites. Additionally, it provides Internet and mobile banking, remote deposit capture, and other traditional banking services. The company serves customers through 14 bank branch offices, a loan production office, and a customer service center, as well as through a network of ATMs. First National Corporation was founded in 1907 and is headquartered in Strasburg, Virginia.
