symbol	company	yayk	nayk	mayk	yay	nay	may	desc
MX.TO	Methanex Corp	1	0	0	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Methanex Corporation produces and supplies methanol in North America, the Asia Pacific, Europe, and South America. It also purchases methanol produced by others under methanol offtake contracts and on the spot market. In addition, the company owns and leases storage and terminal facilities. It owns and manages a fleet of approximately 30 ocean-going vessels. The company serves chemical and petrochemical producers. Methanex Corporation was founded in 1968 and is headquartered in Vancouver, Canada.
MDNA.TO	Medicenna Therapeutics Corp	1	2	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@cf45d3c1	clojure.lang.LazySeq@329f7b	Medicenna Therapeutics Corp., a clinical stage immunotherapy company, develops and commercializes Empowered Cytokines (EC) and Superkines for the treatment of cancer. Its lead product is MDNA55, an interleukin- 4 (IL-4) EC that is in the Phase 2b clinical trial for the treatment of recurrent glioblastoma, as well as preclinical and clinical development stages for the treatment of other brain and non-brain tumors. The company also develops MDNA57 for solid tumors and non-malignant cells of the tumor micro-environment; MDNA109, an IL-2 agonist to treat cancer immunotherapies; MDNA209, an IL-2 antagonist for autoimmune diseases; MDNA413, a dual IL-4/IL-13 antagonist for the treatment of solid tumors, atopic dermatitis, asthma, and fibrosis; and MDNA132, an IL-13 agonist to treat solid tumors and IL 13Ralpha2 chimeric antigen receptor T cell. Medicenna Therapeutics Corp. is headquartered in Toronto, Canada.
MBX.TO	Microbix J	1	2	2	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@87213491	clojure.lang.LazySeq@77d1878d	Microbix Biosystems Inc., a life science company, manufactures viral and bacterial antigens and reagents for the diagnostics industry worldwide. The company produces infectious disease antigens, including viral, bacterial, and parasitic products, which are used in various applications, such as immunodiagnostic assays comprising ELISA, chemiluminescent automated immunoassays, immunohistochemistry, immunofluorescence, latex agglutination, rapid tests, and flow cytometry. Its infectious disease antigens also used in controls for diagnostic assays, basic and applied research in virology, microbiology, cell biology, immunology, and pathology, or for vaccine and antiviral research and development. The company also provides quality assessment products, including PROCEEDx Verification/Validation samples, which are research use only products for use in test system IQ/OQ/PQ, verification/validation, and training; PTDx proficiency testing products; and REDx Controls, which are designed to enhance the diagnostic quality outcome by early detection of the deviations from desired assay performance. In addition, it develops Kinlytic Urokinase for injection, a thrombolytic biologic drug used to treat blood clots; and LumiSort cell-sorting, a technology for sorting of particles that could be used to enrich cell populations of interest, such as in sexing semen. The company also offers viral transport media that stabilize the organisms in patient samples. Microbix Biosystems Inc. was founded in 1988 and is based in Mississauga, Canada.
MAXR.TO	Maxar Technologies Inc	1	0	2	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@bb52c600	Maxar Technologies Inc. provides earth intelligence and space infrastructure solutions in the United States, Asia, South America, Europe, the Middle East, Australia, Canada, and internationally. It operates through Earth Intelligence and Space Infrastructure segments. The Earth Intelligence segment offers Earth imagery and radar data solutions, including orthorectified imagery, mosaic, elevation, and information products; and SecureWatch, a subscription offering that provides online access to imagery and geospatial intelligence platform, as well as geospatial information, applications, and analytic services. This segment serves to the U.S., Canadian, and other international government agencies, such as defense and intelligence, and civil agencies, as well as commercial customers in various markets. The Space Infrastructure segment provides space and ground based infrastructure, robotics, components, and information solutions, including communication and imaging satellites and payloads; space platforms for power, propulsion, and communication; satellite ground systems and support services; space-based and airborne remote sensory solutions; space robotics; and defense systems. This segment serves government agencies and commercial satellite operators. Maxar Technologies Inc. was founded in 1969 and is headquartered in Westminster, Colorado.
NCM.TO	Newcrest Mining Limited	1	2	4	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@6100fc1	clojure.lang.LazySeq@7f14d181	Newcrest Mining Limited, together with its subsidiaries, engages in the exploration, mine development, mine operation, and sale of gold and gold/copper concentrates. It is also involved in the exploration of silver deposits. The company primarily owns and operates mines and projects located in Cadia and Telfer, Australia; and Lihir, Papua New Guinea. It also holds 70% interest in the Red Chris mine project located in British Columbia, Canada. Newcrest Mining Limited was founded in 1966 and is headquartered in Melbourne, Australia.
ARG.TO	Amerigo Resources Ltd	1	0	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@8960648f	Amerigo Resources Ltd., through its subsidiary, Minera Valle Central S.A., produces and sells copper and molybdenum concentrates from Codelco's El Teniente underground mine in Chile. The company was formerly known as Golden Temple Mining Corp. and changed its name to Amerigo Resources Ltd. in March 2002. Amerigo Resources Ltd. was incorporated in 1984 and is headquartered in Vancouver, Canada.
NDM.TO	Northern Dynasty Minerals Ltd	1	1	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@86da3fbe	Northern Dynasty Minerals Ltd. engages in the exploration of mineral properties in the United States. Its principal mineral property is the Pebble copper-gold-molybdenum project comprising 2,402 mineral claims that covers an area of approximately 417 square miles located in southwest Alaska. The company was formerly known as Northern Dynasty Explorations Ltd. and changed its name to Northern Dynasty Minerals Ltd. in October 1997. Northern Dynasty Minerals Ltd. was incorporated in 1983 and is headquartered in Vancouver, Canada.
MAX.TO	Midas Gold Inc	1	4	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@2b853b81	clojure.lang.LazySeq@86da3fbe	Midas Gold Corp. engages in the mineral exploration activities in the United States. It primarily explores for gold deposits, as well as by-products comprising antimony and silver. The company's principal asset is the 100% owned Stibnite gold project, which is located in Valley County, Idaho. Gold Corp. was incorporated in 2011 and is headquartered in Vancouver, Canada.
MAW.TO	Mawson Resources Ltd	1	5	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@4544291f	clojure.lang.LazySeq@329f7b	Mawson Gold Limited engages in the acquisition, exploration, and evaluation of precious metal interests in the Nordic countries. It explores for gold, uranium, cobalt, copper, lead, zinc, and silver ores. Its flagship project is the 100% owned Rompas-Rajapalot gold project that consists of 5 granted exploration permits and 10 exploration permit applications and reservations in Finland. The company was formerly known as Mawson Resources Limited and changed its name to Mawson Gold Limited in August 2020. Mawson Gold Limited was founded in 2004 and is headquartered in Vancouver, Canada.
MAV.TO	Mav Beauty Brands Inc	1	0	0	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	MAV Beauty Brands Inc. operates as a personal care company. The company's products include various hair care, body care, and beauty products, such as shampoo, conditioner, hair styling products, treatments, vitamins, body wash, and body and hand lotion across various collections that each serve personalized consumer need. Its product platform consists of personal care brands, such as Marc Anthony True Professional, Renpure, Cake Beauty, and The Mane Choice. The company markets its products through approximately 100 retailers and 60,000 doors in 35 countries worldwide. The company was formerly known as MAC Topco Holdings Inc. and changed its name to MAV Beauty Brands Inc. in May 2018. MAV Beauty Brands Inc. was founded in 1995 and is headquartered in Vaughan, Canada.
NG.TO	Novagold Res Inc	1	2	3	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@60183e1	clojure.lang.LazySeq@d88581de	NovaGold Resources Inc. primarily explores for and develops gold mineral properties in the United States. Its principal asset is the 50% interest owned Donlin Gold project consisting of 493 mining claims covering an area of 71,420 acres located in the Kuskokwim region of southwestern Alaska. The company was formerly known as NovaCan Mining Resources (1985) Limited and changed its name to NovaGold Resources Inc. in March 1987. NovaGold Resources Inc. was founded in 1984 and is based in Vancouver, Canada.
TRI.TO	Thomson Reuters Corp	1	0	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	Thomson Reuters Corporation provides news and business information services to professionals in the United States, Other Americas, Europe, the Middle East, Africa, and the Asia- Pacific. It operates through five segments: Legal Professionals, Corporates, Tax & Accounting Professionals, Reuters News, and Global Print. The Legal Professionals segment offers research and workflow products focusing on legal research and integrated legal workflow solutions that combine content, tools, and analytics to law firms and governments. The Corporates segment provides a suite of services across legal, tax, regulatory, and compliance functions to corporate customers, including accounting firms. The Tax & Accounting Professionals segment offers research and workflow products focusing on tax offerings and automating tax workflows to tax, accounting, and audit professionals in accounting firms. The Reuters News segment provides business, financial, national, and international news to professionals through desktop terminals, media organizations, and industry events, as well as directly to consumers. The Global Print segment offers legal and tax information primarily in print format to legal and tax professionals, governments, law schools, and corporations. The company was formerly known as The Thomson Corporation and changed its name to Thomson Reuters Corporation in April 2008. Thomson Reuters Corporation was founded in 1799 and is headquartered in Toronto, Canada. Thomson Reuters Corporation is a subsidiary of The Woodbridge Company Limited.
TRIL.TO	Trillium Therapeutics Inc	1	1	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@ae7a2e9f	clojure.lang.LazySeq@329f7b	Trillium Therapeutics Inc., a clinical stage immuno-oncology company, develops therapies for the treatment of cancer. The company's lead program is TTI-621, a SIRPaFc fusion protein that acts a soluble decoy receptor preventing CD47 from delivering its inhibitory signal, which is in Phase I clinical trial for advanced relapsed or refractory hematologic malignancies, and solid tumors and mycosis fungoides. Its product candidates also include TTI-622 that is in Phase I clinical trial of immunoglobulin G4 SIRPaFc protein; and TTI-10001, a small molecule stimulator of interferon genes agonist that senses cytosolic DNA for promoting tumor immunity, which is in the discovery Phase. The company was formerly known as Stem Cell Therapeutics Corp. and changed its name to Trillium Therapeutics Inc. in June 2014. Trillium Therapeutics Inc. was founded in 2004 is headquartered in Mississauga, Canada.
MAG.TO	MAG Silver Corp	1	1	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@329f7b	MAG Silver Corp. focuses on the acquisition, exploration, and development of mineral properties primarily in the Americas. The company explores for silver, gold, lead, and zinc deposits. It primarily holds 44% interest in the Juanicipio project located in the Fresnillo District, Zacatecas State, Mexico. The company is headquartered in Vancouver, Canada.
LUN.TO	Lundin Mining Corp	1	1	11	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@de5eacfb	Lundin Mining Corporation, a diversified base metals mining company, engages in the exploration, development, and mining of mineral properties in Chile, Brazil, the United States, Portugal, and Sweden. It primarily produces copper, zinc, nickel, and gold, as well as lead, silver, and other metals. The company holds 100% interests in the Chapada mine located in Brazil; the Eagle mine located in the United States; the Neves-Corvo mine located in Portugal; and the Zinkgruvan mine located in Sweden. It also holds 80% interest in the Candelaria and Ojos del Salado mining complex located in Chile. The company was formerly known as South Atlantic Ventures Ltd. and changed its name to Lundin Mining Corporation in August 2004. Lundin Mining Corporation was incorporated in 1994 and is headquartered in Toronto, Canada.
NSR.TO	Nomad Royalty Company Ltd.	1	3	0	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@bc2268bf	clojure.lang.LazySeq@1	Nomad Royalty Company Ltd. operates as a gold and silver royalty company that purchases rights to the gold or silver produced from a mine. It owns a portfolio of 10 royalty, stream, and gold loan assets. The company is based in Montreal, Canada.
LUC.TO	Lucara Diamond Corp	1	0	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@bffb786f	Lucara Diamond Corp., a diamond mining company, engages in the acquisition, exploration, development, and operation of diamond properties in Africa. The company holds 100% interests in the Karowe mine located in Botswana. It also operates a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is headquartered in Vancouver, Canada.
LSPD.TO	Lightspeed Pos Inc	1	0	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@308081	Lightspeed POS Inc. provides commerce enabling Software as a Service (SaaS) platform for small and midsize businesses, retailers, restaurants, and golf course operators. Its SaaS platform enables customers to engage with consumers, manage operations, accept payments, etc. The company's solutions cover front-end customer experience that include point of sale, omni-channel engagement, home delivery, and order and loyalty management, as well as management of discounts, price rules, and gift cards; back-end operations management comprising product and menu, inventory, bookings and membership, customer, employee, accounting, floor and table, workflow, reporting and analytics, and real-time dashboard; and integrated payment gateway solutions. It also sells a suite of third-party hardware products to complement its software solutions for the retail and hospitality segments, such as customer facing displays, stands, barcode scanners, receipt printers, cash drawers, payment terminals, and an assortment of other accessories. The company was formerly known as LightSpeed Retail Inc. and changed its name to Lightspeed POS Inc. in October 2014. Lightspeed POS Inc. was founded in 2005 and is headquartered in Montr̩al, Canada.
NVCN.TO	Neovasc Inc	1	0	2	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@67e35fd4	Neovasc Inc., a specialty medical device company, develops, manufactures, and markets medical devices for cardiovascular marketplace in Europe, the United States, and internationally. Its products include the Tiara technology for the transcatheter treatment of mitral valve disease; and the Neovasc Reducer for the treatment of refractory angina. The company was formerly known as Medical Ventures Corp. and changed its name to Neovasc Inc. in July 2008. Neovasc Inc. was incorporated in 2000 and is headquartered in Richmond, Canada.
NVEI.TO	Nuvei Corporation	1	1	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@556423ef	clojure.lang.LazySeq@9be7852b	Nuvei Corporation provides payment technology solutions to merchants and partners in North America, Europe, the Asia Pacific, and Latin America. It provides Native Commerce Platform, a cloud-based platform for accepting payments across mobile or in-app, online, unattended, and in-store channels. The company offers its products through direct sales, independent sales agents, e-commerce resellers, independent software vendors, value-added resellers, payment facilitators, and online marketplaces. Nuvei Corporation was founded in 2003 and is headquartered in Montreal, Canada.
LN.TO	Loncor Resources Inc	1	2	0	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@6100fc1	clojure.lang.LazySeq@1	Loncor Resources Inc., a gold exploration company, engages in the acquisition, exploration, and development of precious metal projects in the Ngayu greenstone belt in the northeast of the Democratic Republic of the Congo. The company also explores for platinum deposits. It holds 100% interests in the Yindi project located in the southern part of the Archean Ngayu Greenstone Belt; and the Makapela project situated in the western part of the Archean Ngayu Greenstone Belt. The company also holds interests in the Ngayu gold project located in the Tshopo Province, the Democratic Republic of the Congo; and the North Kivu project situated in the North Kivu Province in eastern Democratic Republic of the Congo, as well as 76% interest in the Imbo project, including the three resource bearing deposits of Adumbi, Kitenge, and Manzako. The company was formerly known as Nevada Bob's International Inc. and changed its name to Loncor Resources Inc. in November 2008. Loncor Resources Inc. is headquartered in Toronto, Canada.
CIGI.TO	Colliers International Group Inc	1	0	3	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@f34e4fa5	Colliers International Group Inc. provides commercial real estate services to corporate and institutional clients in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. It offers sales brokerage services, which include purchases and sales, debt placement, equity capital raising, market value opinions, acquisition advisory, and transaction management services; and lease brokerage services comprising landlord and tenant representation services. The company also provides outsourcing and advisory services that consist of property management, valuation, property marketing, and research services; and project management services, such as planning and advisory, development management, project and program management, and commissioning and energy services to academic, corporate, cultural and non-profit, healthcare, hospitality, residential, and retail sectors, as well as federal, state, and municipal markets. In addition, it offers capital market services comprising debt and equity finance, investment management, and valuation and appraisal services. Further, the company provides corporate solutions, such as business and portfolio, supply chain and logistics, data center and digital, and workplace consulting services, as well as technology services. Additionally, it offers services for various properties, including office, land, healthcare, industrial, retail, multi-family, hospitality, and special purpose properties. The company was founded in 1972 and is headquartered in Toronto, Canada.
TRQ.TO	Turquoise Hill Resources Ltd	1	2	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@6100fc1	clojure.lang.LazySeq@bffb786f	Turquoise Hill Resources Ltd., together with its subsidiaries, operates as a mining company. The company explores for copper, gold, and silver deposits. It primarily develops and operates the Oyu Tolgoi copper-gold mine located in southern Mongolia. The company was formerly known as Ivanhoe Mines Ltd. and changed its name to Turquoise Hill Resources Ltd. in August 2012. Turquoise Hill Resources Ltd. was founded in 1994 and is headquartered in Montreal, Canada. Turquoise Hill Resources Ltd. is a subsidiary of Rio Tinto plc.
LGD.TO	Liberty Gold Corp	1	6	2	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@c69b8721	clojure.lang.LazySeq@8cfb8f84	Liberty Gold Corp. engages in the acquisition, exploration, and development of mineral properties primarily in the United States and Turkey. The company primarily explores for gold, silver, lead, zinc, and copper deposits. It principally holds 100% interests in the Goldstrike project covering an area of 7,630 hectares located in Washington County, southwest Utah; and the Black Pine project comprising 400 federal lode claims covering 3,713 hectares located in southeastern Idaho. The company also holds an option agreement to acquire a 100% interest in the Baxter Spring Gold project located in central Nevada. The company was formerly known as Pilot Gold Inc. and changed its name to Liberty Gold Corp. in May 2017. Liberty Gold Corp. was incorporated in 2010 and is based in Vancouver, Canada.
LAC.TO	Lithium Americas Corp	1	0	1	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	Lithium Americas Corp. operates as a resource company in the United States. The company explores for lithium deposits. It primarily holds interests in the Cauchari-Olaroz Project located in Jujuy province of Argentina; and owns a 100% interest in the Thacker Pass lithium project located in Humboldt County in northern Nevada. The company was formerly known as Western Lithium USA Corporation and changed its name to Lithium Americas Corp. in March 2016. Lithium Americas Corp. was incorporated in 2007 and is headquartered in Vancouver, Canada.
KPT.TO	Kp Tissue Inc	1	3	0	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@c0acbbdc	clojure.lang.LazySeq@1	KP Tissue Inc., through its interest in Kruger Products L.P., produces, distributes, markets, and sells a range of disposable tissue products in North America. The company operates through two segments, Consumer and Away-From-Home. It offers bathroom and facial tissues, paper towels, and napkins. The company markets its products under the Cashmere, Purex, SpongeTowels, Scotties, White Swan, White Cloud, Chalet, Embassy, and Metro brand names, as well as under private labels. It sells its products to consumers through traditional retail channels, such as grocery stores, mass merchandisers, club and drug stores, convenience stores, and online retailers; and commercial users in the property management, healthcare, food services, manufacturing, education, and lodging industries, as well as to public facilities. KP Tissue Inc. was founded in 2012 and is headquartered in Mississauga, Canada.
KNT.TO	K92 Mining Inc	1	1	2	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@62a7a5a1	K92 Mining Inc. engages in the mining, exploration, and development of mineral deposits in Papua New Guinea. The company produces gold, copper, and silver. Its principal property is the Kainantu property that covers an area of 725 square kilometers located in the Eastern Highlands province. The company is headquartered in Vancouver, Canada.
OLA.TO	Orla Mining Ltd	1	3	4	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@bc13dcdf	clojure.lang.LazySeq@e1f28115	Orla Mining Ltd., a mineral exploration and development company, acquires, explores, and develops mineral properties. The company explores for gold, silver, zinc, lead, and copper deposits. It owns 100% interest in the Camino Rojo project that consists of eight concessions covering approximately 160,000 hectares located in Zacatecas, Mexico; and Cerro Quema gold project located in the Azuero Peninsula, Panama. The company also holds an option agreement to acquire 100% interest in the Monitor Gold project covering approximately 2,800 hectares located in Nye County, Nevada. The company was formerly known as Red Mile Minerals Corp. and changed its name to Orla Mining Ltd. in June 2015. Orla Mining Ltd. was incorporated in 2007 and is based in Vancouver, Canada.
JOSE.TO	Josemaria Resources Inc	1	1	0	clojure.lang.LazySeq@77df130d	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@1	Josemaria Resources Inc., together with its subsidiaries, engages in the acquisition, exploration, and development of mineral properties in South America. The company explores for copper, gold, and silver deposits. It holds 100% interests in Josemaria project located in the San Juan province, Argentina. The company was formerly known as NGEx Resources Inc. and changed its name to Josemaria Resources Inc. in July 2019. Josemaria Resources Inc. was incorporated in 1983 and is headquartered in Vancouver, Canada.
PMTS.TO	CPI Card Group Inc	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	CPI Card Group Inc., together with its subsidiaries, engages in the design, production, data personalization, packaging, and fulfillment of financial payment cards. It operates through U.S. Debit and Credit, U.S. Prepaid Debit, and Other segments. The U.S. Debit and Credit segment produces financial payment cards and provides integrated card services to card-issuing banks. Its products include EMV and non-EMV financial payment cards and metal cards, as well as private label credit cards. This segment also provides on-demand services and various integrated card services, including card personalization and fulfillment, and instant issuance services. The U.S. Prepaid Debit segment primarily offers integrated card services comprising tamper-evident security packaging services to prepaid debit card providers. It also produces financial payment cards issued on the networks of the payment card brands. The Other segment sells financial payment cards. It serves national and regional banks, independent community banks, credit unions, prepaid debit card program managers, group service providers, and card transaction processors through sales representatives in the United States. CPI Card Group Inc. has collaboration with CU-Interface. The company was formerly known as CPI Holdings I, Inc. and changed its name to CPI Card Group Inc. in August 2015. CPI Card Group Inc. was founded in 2007 and is based in Littleton, Colorado.
FVI.TO	Fortuna Silver Mines Inc	0	3	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@bc2268bf	clojure.lang.LazySeq@653ef41	Fortuna Silver Mines Inc. engages in the exploration, extraction, and processing of precious and base metal deposits in Latin America. The company explores for silver, gold, lead, and zinc deposits. Its principal properties include the Caylloma silver, lead, and zinc mine located in southern Peru; the San Jose silver-gold mine located in southern Mexico; and the Lindero gold project located in Argentina. The company was formerly known as Fortuna Ventures Inc. and changed its name to Fortuna Silver Mines Inc. in June 2005. Fortuna Silver Mines Inc. was incorporated in 1990 and is headquartered in Miraflores, Peru.
NPK.TO	Verde Agritech Plc	0	0	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@e58af26b	Verde Agritech Plc, an agri-tech company, explores for and develops mineral properties primarily in Brazil. The company produces Super Greensand, a fertilizer and a soil conditioner. It holds 100% interests in the Cerrado Verde project, which is the source of potassium silicate rock, a glauconitic siltstone material located in the western Alto Paranaiba region of Minas Gerais State, Brazil. The company was formerly known as Verde Potash PLC and changed its name to Verde Agritech Plc in June 2016. Verde Agritech Plc was founded in 2005 and is headquartered in Belo Horizonte, Brazil.
AJX.TO	Agjunction Inc	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1c2d49e1	AgJunction Inc. provides guidance and autosteering solutions for precision agriculture applications worldwide. Its products and solutions offer accurate guidance and positioning, autosteering, and machine automation for the agriculture markets and used in various farming operation, including tilling, planting, spraying, and harvesting. The company offers RANGER guidance solution, a GPS guidance solution, which shows visual cues in advance affording farmers the time to focus on farming instead of focusing on a map display; and Wheelman autosteering systems, such as Wheelman Pro and Wheelman Flex, and Whirl software for farmers to steer farm equipment directly to farmers through online. It also provides Wheelman white-label solutions; ECU-S1 hardware controller family; and MDU-G4 and MDU-G5 electronic steering, as well as software modules for integration into manufacturer and supplier systems. The company markets its solutions under the Novariant, Wheelman, Whirl, and Handsfreefarm brands. The company was formerly known as Hemisphere GPS Inc. and changed its name to AgJunction Inc. in May 2013. AgJunction Inc. was incorporated in 1990 and is headquartered in Scottsdale, Arizona.
NEXA.TO	Nexa Resources S.A.	0	1	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@c91fc55f	Nexa Resources S.A., through its subsidiaries, engages in the zinc mining and smelting business. It also produces copper, lead, silver, and gold deposits. The company owns and operates five mines, including three located in the Central Andes of Peru; and two located in the state of Minas Gerais in Brazil. In addition, it refines byproducts, such as sulfuric acid, as well as exports its products. The company was formerly known as VM Holding S.A. and changed its name to Nexa Resources S.A. in September 2017. The company was founded in 1956 and is based in Luxembourg, Luxembourg City. Nexa Resources S.A. is a subsidiary of Votorantim S.A.
FRX.TO	Fennec Pharmaceuticals Inc	0	4	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@bb569871	clojure.lang.LazySeq@b1c49bad	Fennec Pharmaceuticals Inc., a biopharmaceutical company, develops product candidates for use in the treatment of cancer in the United States. Its lead product PEDMARK, a formulation of Sodium Thiosulfate, which has completed the Phase III clinical trial for the prevention of cisplatin induced hearing loss or ototoxicity in children. The company was formerly known as Adherex Technologies Inc. and changed its name to Fennec Pharmaceuticals Inc. in September 2014. Fennec Pharmaceuticals Inc. was founded in 1996 and is based in Research Triangle Park, North Carolina.
OGC.TO	Oceanagold Corp	0	6	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@dff8983	clojure.lang.LazySeq@bb52c600	OceanaGold Corporation, a gold producer, engages in the exploration, development, and operation of mineral properties. It explores for gold, copper, silver, and other minerals. The company operates the Didipio gold-copper mine on Luzon Island in the Philippines; the Macraes goldfield mine on the South Island of New Zealand; the Waihi gold mine on the North Island of New Zealand; and Haile gold mine located in South Carolina, the United States. It also has a pipeline of exploration opportunities in the Americas and the Asia-Pacific regions. The company was incorporated in 2003 and is headquartered in Melbourne, Australia.
ORL.TO	Orocobre Limited	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@af1ca97f	Orocobre Limited engages in the exploration, development, and production of lithium in Argentina. The company's flagship project is the Olaroz Lithium Facility located in the Jujuy province of northern Argentina. It also operates two open pit mines situated in Tincalayu and Sijes producing minerals, refined products, and boric acid. In addition, the company owns 100% Cauchari Lithium Project. Orocobre Limited was incorporated in 2005 and is based in Brisbane, Australia.
NB.TO	Niocorp Developments Ltd	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	NioCorp Developments Ltd. explores for and develops mineral deposits in North America. It owns and develops the Elk Creek niobium/scandium/titanium project located in Southeastern Nebraska. The company was formerly known as Quantum Rare Earth Developments Corp. and changed its name to NioCorp Developments Ltd. in March 2013. NioCorp Developments Ltd. was incorporated in 1987 and is headquartered in Centennial, Colorado.
RTG.TO	Rtg Mining Inc	0	1	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@bdd8ead1	RTG Mining Inc. explores for and develops mineral properties. The company explores for copper and gold deposits. Its principal projects include the Mabilo and Bunawan properties located in the Philippines. The company was incorporated in 2012 and is headquartered in Subiaco, Australia.
TZS.TO	Trez Capital Senior Mortgage Inv Corp	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Trez Capital Senior Mortgage Investment Corporation is a fund of Trez Capital Limited Partnership.
MARI.TO	Marimaca Copper Corp	0	1	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@8960648f	Marimaca Copper Corp. engages in the acquisition, exploration, and exploitation of mineral properties and projects located in Chile. The company explores for copper, iron ore, gold, and other base and precious metals. It principally holds 51% interests in Marimaca copper oxide project located in the Antofagasta Region of northern Chile. The company was formerly known as Coro Mining Corp. and changed its name to Marimaca Copper Corp. in May 2020. Marimaca Copper Corp. was incorporated in 2004 and is headquartered in Las Condes, Chile.
PRU.TO	Perseus Mining Limited	0	3	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@bc2268bf	clojure.lang.LazySeq@bdd8ead1	Perseus Mining Limited explores, evaluates, develops, and mines for gold properties in West Africa. It holds interests in the Edikan gold mine and Grumesa project located in Ghana; and Sissingu̩ and Yaoure gold projects located in C̫te d'Ivoire, as well as Mahal̩, Mbengu̩, and Napi̩ licenses in C̫te d'Ivoire. The company was incorporated in 2003 and is based in Subiaco, Australia.
AUMN.TO	Golden Minerals Company	0	1	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@c61cc835	Golden Minerals Company, a precious metals exploration and development company, mines, constructs, and explores for mineral properties containing precious metals. It explores for gold, silver, zinc, lead, and other minerals. The company holds a 100% interest in the Velarde̱a and Chicago precious metals mining properties and associated oxide and sulfide processing plants located in the State of Durango, Mexico. It also holds interests in the El Quevar advanced exploration silver property situated in the province of Salta, Argentina; and diversified portfolio of precious metals and other mineral exploration properties located in Mexico, Argentina, and Nevada. The company was formerly known as Apex Silver Mines Limited and changed its name to Golden Minerals Company in March 2009 as a result of reorganization. The company was founded in 1996 and is headquartered in Golden, Colorado.
