Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
RVSDF,RIVERSIDE RES INC NEW,OTCQB,0.267440,15.774900,321366,Foreign Ordinary Shares,Canada,British Columbia
STVGF,STEVENS GOLD NEVADA INC,OTCQB,0.000000,,0,Foreign Ordinary Shares,Canada,British Columbia
SEHCF,SWEET EARTH HLDS CORP,OTCQB,0.184600,,0,Foreign Ordinary Shares,Canada,British Columbia
XNDRF,XANDER RESOURCES INC,OTCQB,0.125900,10.925100,1000,Foreign Ordinary Shares,Canada,British Columbia
BGACF,BIONEUTRA GLOBAL CORP,OTCQB,0.000000,,0,Common Stock,Canada,Alberta
NICLF,CLASS 1 NICKEL & TECH,OTCQB,0.720000,0.069500,200,Foreign Ordinary Shares,Canada,Ontario
PLGNF,PLAYGON GAMES INC,OTCQB,0.458310,-3.513700,26818,Foreign Ordinary Shares,Canada,British Columbia
JUVAF,JUVA LIFE INC,OTCQB,0.915000,3.389800,132206,Foreign Ordinary Shares,Canada,British Columbia
MCURF,MIND CURE HEALTH INC,OTCQB,0.631400,5.233300,288980,Foreign Ordinary Shares,Canada,British Columbia
TRUIF,TRU PRECIOUS METALS CORP,OTCQB,0.188500,2.223400,2200,Foreign Ordinary Shares,Canada,New Brunswick
SSYRF,SASSY RES CORP,OTCQB,0.535000,7.648000,1400,Foreign Ordinary Shares,Canada,British Columbia
GIDMF,GOLDEN INDPENDNCE MNG,OTCQB,0.476500,5.888900,74025,Foreign Ordinary Shares,Canada,British Columbia
DGTHF,DGTL HLDGS INC,OTCQB,0.310000,4.942500,18700,Foreign Ordinary Shares,Canada,British Columbia
FKMCF,FOKUS MNG CORP,OTCQB,0.270600,,0,Foreign Ordinary Shares,Canada,Quebec
NLRCF,NORTHERN LIGHTS RESOURCE,OTCQB,0.063000,,0,Foreign Ordinary Shares,Canada,British Columbia
RDGMF,RIDGELINE MINERALS CORP,OTCQB,0.327100,,0,Foreign Ordinary Shares,Canada,British Columbia
PACRF,PAC ROOTS CANNABIS CORP,OTCQB,0.010000,,0,Foreign Ordinary Shares,Canada,British Columbia
GRYCF,GRAYCLIFF EXPL LTD,OTCQB,0.000000,,0,Common Stock,Canada,Ontario
QDMI,QDM INTL INC,OTCQB,1.000000,11.111100,547,Common Stock,China,
ZZLL,ZZLL INFO TECH INC,OTCQB,0.150000,,0,Common Stock,China,Hong Kong
AIXN,AIXIN LIFE INTL INC,OTCQB,5.900000,-1.666700,500,Common Stock,China,
VEII,VALUE EXCHANGE INTL,OTCQB,0.094000,-0.843900,40076,Common Stock,China,Hong Kong
ELRE,YINFU GOLD CORP,OTCQB,2.250000,,0,Common Stock,China,
JFIL,JUBILANT FLAME INTL LTD,OTCQB,0.025000,,0,Common Stock,China,
ULNV,PORTER HOLDING INTL,OTCQB,1.700000,,0,Common Stock,China,
IINX,"IONIX TECHNOLOGY, INC.",OTCQB,0.081900,6.225700,449281,Common Stock,China,
FVTI,FORTUNE VALLEY TREASURES,OTCQB,2.050000,,0,Common Stock,China,
VCOR,VISIBER57 CORP,OTCQB,0.000000,,0,Common Stock,China,Hong Kong
ATXG,ADDENTAX GROUP CORP,OTCQB,7.000000,,0,Common Stock,China,
URYL,UNITED ROYALE HLDGS CORP,OTCQB,1.800000,,0,Common Stock,China,Hong Kong
SJOYW,SCIENJOY HOLDING CORP WTS,OTCQB,0.235000,-14.978300,205,Warrants,China,
JMEXF,JMAX INTERNATIONAL LTD,OTCQB,0.000000,,0,Common Stock,China,Hong Kong
SGBI,SANGUI BIOTECH INTL INC,OTCQB,0.024000,,0,Common Stock,Germany,
GBLTF,GBLT CORP,OTCQB,0.178000,18.666700,250,Foreign Ordinary Shares,Germany,
SEII,SHARING ECONOMY INTL INC,OTCQB,0.022400,-32.121200,3330828,Common Stock,Hong Kong,
VRDR,VERDE RESOURCES INC,OTCQB,0.013000,,0,Common Stock,Hong Kong,
UGHL,UNION BRIDGE HOLDINGS LTD,OTCQB,0.150000,200.000000,101,Common Stock,Hong Kong,
TMRR,TEMIR CORP,OTCQB,18.100000,,0,Common Stock,Hong Kong,
LCHD,LEADER CAPITAL HLDGS CP,OTCQB,3.250000,,0,Common Stock,Hong Kong,
VBIX,VIEWBIX INC,OTCQB,0.015000,-11.764700,1171,Common Stock,Israel,
IDTA,IDENTA CORP,OTCQB,2.000000,0.000000,366,Common Stock,Israel,
TIKRF,TIKCRO TECHS LTD ORD,OTCQB,0.350000,,15,Foreign Ordinary Shares,Israel,
WIZP,WIZE PHARMA INC,OTCQB,0.121100,0.000000,5865,Common Stock,Israel,
IGAP,INTEGRITY APPLICATIONS,OTCQB,0.320000,-3.030300,25444,Common Stock,Israel,
SCTC,SCOUTCAM INC,OTCQB,0.800000,,0,Common Stock,Israel,
TRPXY,THERAPIX BIOSCI S/ADR LTD,OTCQB,3.950000,12.857100,1220,ADRs,Israel,
USDR,UAS DRONE CORP,OTCQB,0.180000,-10.000000,17341,Common Stock,Israel,
TOMDF,TODOS MED LTD ORD,OTCQB,0.072500,-3.718500,1563563,Foreign Ordinary Shares,Israel,
WMELF,WESTMOUNT ENERGY LTD ORD,OTCQB,0.216300,,0,Foreign Ordinary Shares,Jersey,
IONI,I-ON DIGITAL CORP,OTCQB,0.185000,4.460800,6004,Common Stock,Korea,
CIIT,TIANCI INTERNATIONAL INC,OTCQB,0.710000,0.000000,500,Common Stock,Malaysia,
RSSV,RESORT SAVERS INC,OTCQB,0.061450,-10.942000,1029641,Common Stock,Malaysia,
VXEL,VITAXEL GROUP LIMITED,OTCQB,0.091000,,10,Common Stock,Malaysia,
HHKSY,DFCITY GP BERHAD  S/ADR,OTCQB,0.000000,,0,ADRs,Malaysia,
BGLC,BIONEXUS GENE LAB CORP,OTCQB,2.650000,,200,Common Stock,Malaysia,
GTMAY,GRUPO TMM SAB  ADR A NEW,OTCQB,0.885000,2.907000,180,ADRs,Mexico,
MXMTY,MAXCOM TELECM SAB SP/ADR,OTCQB,0.033000,,2,ADRs,Mexico,
TFECF,THIN FILM ELECTR ASA ORD,OTCQB,0.052000,,0,Foreign Ordinary Shares,Norway,
TFECY,THIN FILM ELECTRC SP/ADR,OTCQB,0.250000,9.649100,10100,ADRs,Norway,
IDXAF,IDEX BIOMETRICS ASA,OTCQB,0.330000,4.761900,8500,Foreign Ordinary Shares,Norway,
NAHD,NEW ASIA HOLDINGS INC,OTCQB,0.173000,,0,Common Stock,Singapore,
LEAT,LEATT CORP,OTCQB,7.380000,1.793100,905,Common Stock,South Africa,
DUUO,DUO WORLD INC,OTCQB,0.040000,,0,Common Stock,Sri Lanka,
HLSPY,HELIOSPECTRA AB S/ADR,OTCQB,0.360000,-30.769200,2385,ADRs,Sweden,
MYMX,MYMETICS CORP,OTCQB,0.079900,-4.653900,147986,Common Stock,Switzerland,
RLFTF,RELIEF THERAPEUTICS HLDG,OTCQB,0.429750,-0.520800,5359395,Foreign Ordinary Shares,Switzerland,
EOSS,EOS INC,OTCQB,3.000000,,0,Common Stock,Taiwan,
IWBB,IWEB INC,OTCQB,2.000000,,0,Common Stock,Thailand,
ICTSF,ICTS INTL NV,OTCQB,3.650000,,0,Foreign Ordinary Shares,The Netherlands,
AMHPF,VERDE AGRITECH PLC ORD,OTCQB,0.600790,-2.451700,200,Foreign Ordinary Shares,United Kingdom,
EMMLF,OKYO PHARMA LTD,OTCQB,0.117000,,0,Foreign Ordinary Shares,United Kingdom,England
APGMF,APPLIED GRAPHENE MTLS PLC,OTCQB,0.605000,0.000000,48457,Foreign Ordinary Shares,United Kingdom,
RPNRF,RAPID NUTRITION PLC ORD,OTCQB,0.150000,20.000000,15100,Foreign Ordinary Shares,United Kingdom,
BLLYF,BLUEJAY MNG PLC,OTCQB,0.185300,0.706500,15000,Foreign Ordinary Shares,United Kingdom,England
MMDDF,MIRRIAD ADVERTISING LTD,OTCQB,0.650000,,0,Foreign Ordinary Shares,United Kingdom,
WRHLF,WORLD HIGH LIFE PLC NEW,OTCQB,0.018000,-2.702700,69614,Foreign Ordinary Shares,United Kingdom,
ALPGF,ALPHA GROWTH PLC,OTCQB,0.000000,,0,Foreign Ordinary Shares,United Kingdom,England
AMIH,AMERICAN INTL HLDGS CORP,OTCQB,0.310000,-0.641000,1138913,Common Stock,USA,Texas
WELPM,WISC ELEC PWR 6 PR,OTCQB,160.000000,,0,Preferred Stock,USA,Wisconsin
WELPP,WISC ELEC PWR 3.60 PR,OTCQB,98.700000,,0,Preferred Stock,USA,Wisconsin
BLEG,BRANDED LEGACY INC,OTCQB,0.205500,-27.088900,31065,Common Stock,USA,Florida
DPDW,DEEP DOWN INCORP,OTCQB,0.380000,-14.395100,57449,Common Stock,USA,Texas
JKSM,JACKSAM CORPORATION,OTCQB,0.180000,0.000000,25102,Common Stock,USA,California
TOFB,TOFUTTI BRANDS INC,OTCQB,1.900000,2.702700,2960,Common Stock,USA,New Jersey
THMG,THUNDER MOUNTAIN GOLD INC,OTCQB,0.143100,2.214300,34731,Foreign Ordinary Shares,USA,Idaho
TIKK,TEL-INSTR ELECTRONICS CRP,OTCQB,3.412000,-6.263700,101,Common Stock,USA,New Jersey
SCON,SUPERCONDUCTOR TECHS INC,OTCQB,0.900000,2.272700,15811,Common Stock,USA,Texas
SCIA,SCI ENGINEERED MTRLS INC,OTCQB,1.550000,3.333300,1177,Common Stock,USA,Ohio
STLY,HG HOLDINGS INC,OTCQB,0.575000,-2.542400,57530,Common Stock,USA,North Carolina
TMRC,TEXAS MINERAL RESOURCES,OTCQB,1.730000,10.191100,419559,Common Stock,USA,Texas
SOCGM,STHN CAL GAS 6 PR,OTCQB,36.750000,,0,Preferred Stock,USA,California
SOCGP,STHN CAL GAS 6 A PR,OTCQB,36.010000,,0,Preferred Stock,USA,California
TLRS,TIMBERLINE RESOURCES,OTCQB,0.285000,0.000000,15254,Foreign Ordinary Shares,USA,Idaho
SKAS,SAKER AVIATION SVCS,OTCQB,2.360000,-3.278700,1000,Common Stock,USA,New York
CGLO,CORO GLOBAL INC,OTCQB,4.350000,-4.395600,261,Common Stock,USA,Florida
SCND,SCIENTIFIC INDUSTRIES INC,OTCQB,8.100000,0.000000,340,Common Stock,USA,New York
PVCT,PROVECTUS BIOPHARMS,OTCQB,0.064400,6.121800,369990,Common Stock,USA,Tennessee
ROYL,ROYALE ENERGY INC,OTCQB,0.097500,0.000000,17744,Common Stock,USA,California
PEYE,PRECISION OPTICS CORP NEW,OTCQB,1.350000,-1.098900,2001,Common Stock,USA,Massachusetts
NJMC,NEW JERSEY MINING CO,OTCQB,0.255000,2.000000,55294,Foreign Ordinary Shares,USA,Idaho
PRKR,PARKERVISION INC,OTCQB,0.410000,-12.636800,83880,Common Stock,USA,Florida
MPIR,EMPIRE DIVERSIFIED ENGY,OTCQB,0.500000,0.000000,4724,Common Stock,USA,Florida
GTBP,GT BIOPHARMA INC,OTCQB,0.309800,5.081100,868937,Common Stock,USA,California
MATN,MATEON THERAPEUTICS INC.,OTCQB,0.222000,2.422100,72464,Common Stock,USA,California
CAPS,CAPSTONE THERAPEUTICS,OTCQB,27.000000,,0,Common Stock,USA,Illinois
NROM,NOBLE ROMAN'S INC,OTCQB,0.353900,17.966700,53953,Common Stock,USA,Indiana
UNIB,UNIVERSITY BANCORP MICH,OTCQB,12.400000,0.404900,1076,Common Stock,USA,Michigan
NUVR,NUVERA COMMUNICATIONS INC,OTCQB,19.000000,0.000000,247,Common Stock,USA,Minnesota
MKRS,MIKROS SYSTEMS CORP,OTCQB,0.125000,-0.793700,62094,Common Stock,USA,New Jersey
BLGO,BIOLARGO INC,OTCQB,0.120000,-1.639300,232319,Common Stock,USA,California
ESMC,ESCALON MEDICAL CORP,OTCQB,0.120000,-19.678700,5800,Common Stock,USA,Pennsylvania
RRIF,RAINFOREST RESOURCES INC,OTCQB,2.800000,1.083000,11510,Common Stock,USA,Florida
ACUR,ACURA PHARMS INC,OTCQB,0.231000,-1.282100,12722,Common Stock,USA,Illinois
OMQS,OMNIQ CORP,OTCQB,4.590000,6.744200,3145,Common Stock,USA,Utah
GIGA,GIGA-TRONICS INC,OTCQB,3.850000,3.773600,2333,Common Stock,USA,California
GLIBB,GCI LIBERTY INC B,OTCQB,78.490000,,4,Common Stock,USA,Colorado
NXEN,NEXIEN BIOPHARMA INC,OTCQB,0.115000,17.346900,32137,Foreign Ordinary Shares,USA,Colorado
FKWL,FRANKLIN WIRELESS CORP,OTCQB,23.010000,-4.125000,11142,Common Stock,USA,California
FCIC,FCCC INC,OTCQB,0.280000,0.000000,19920,Common Stock,USA,Indiana
FBTT,FIRST BANKERS TRUSTSHARES,OTCQB,27.000000,0.000000,19151,Common Stock,USA,Illinois
FMCC,FREDDIE MAC,OTCQB,2.400000,1.265800,2932262,Common Stock,USA,Virginia
FMCCG,FREDDIE MAC VAR RTE PFD,OTCQB,14.000000,0.000000,11438,Preferred Stock,USA,Virginia
FMCCH,FREDDIE MAC 5.1% PFD,OTCQB,14.400000,1.052600,1700,Preferred Stock,USA,Virginia
FMCCI,FREDDIE MAC V/R PFD,OTCQB,14.000000,-1.060100,18105,Preferred Stock,USA,Virginia
FMCCJ,FREDDIE MAC VAR RT PFD,OTCQB,14.090000,3.147900,29415,Preferred Stock,USA,Virginia
FMCCK,FREDDIE MAC 5.79 PFD,OTCQB,14.750000,6.806700,704,Preferred Stock,USA,Virginia
FMCCL,FREDDIE MAC V/RTE NON PFD,OTCQB,14.000000,-2.777800,11506,Preferred Stock,USA,Virginia
FMCCM,FREDDIE MAC 4.817 PFD,OTCQB,14.350000,3.985500,5935,Preferred Stock,USA,Virginia
FMCCN,FREDDIE MAC 4.5 PR,OTCQB,14.100000,0.786300,3438,Preferred Stock,USA,Virginia
FMCCO,FREDDIE MAC 5.81 MKT PUB,OTCQB,14.100000,,0,Preferred Stock,USA,Virginia
FMCCP,FREDDIE MAC 6% PFD,OTCQB,14.950000,3.103400,100,Preferred Stock,USA,Virginia
FMCCS,FREDDIE MAC VAR RATE PFD,OTCQB,14.200000,-3.989200,357,Preferred Stock,USA,Virginia
FMCCT,FREDDIE MAC 6.42% PFD,OTCQB,14.500000,3.570700,1000,Preferred Stock,USA,Virginia
FMCKI,FREDDIE MAC 6.55 PR,OTCQB,7.300000,0.689700,23599,Preferred Stock,USA,Virginia
FMCKJ,FREDDIE MAC 8.375 PFD,OTCQB,8.750000,-0.568200,1271771,Preferred Stock,USA,Virginia
FMCKK,FREDDIE MAC 5% PFD,OTCQB,14.400000,0.348400,500,Preferred Stock,USA,Virginia
FMCKL,FREDDIE MAC 6.02 % PFD,OTCQB,8.050000,-4.620900,15266,Preferred Stock,USA,Virginia
FMCKM,FREDDIE MAC PERP PFD5.57,OTCQB,7.250000,-2.684600,132300,Preferred Stock,USA,Virginia
FMCKN,FREDDIE MAC 5.66 PFD,OTCQB,7.370000,0.272100,654654,Preferred Stock,USA,Virginia
FMCKO,FREDDIE MAC PFD,OTCQB,7.500000,1.351400,2700,Preferred Stock,USA,Virginia
FMCKP,FREDDIE MAC 5.70 PFD,OTCQB,14.950000,6.028400,100,Preferred Stock,USA,Virginia
FREGP,FREDDIE MAC 5.81 PFD,OTCQB,13.890000,,15,Preferred Stock,USA,Virginia
FREJN,FREDDIE MAC  5.81PR,OTCQB,14.300000,1.060100,650,Preferred Stock,USA,Virginia
FREJO,FREDDIE MAC  5.1%PR,OTCQB,15.140000,,0,Preferred Stock,USA,Virginia
FREJP,FREDDIE MAC 5.30 PFD,OTCQB,14.340000,6.222200,100,Preferred Stock,USA,Virginia
FMBL,FRMRS&MER BK LONG BCH CAL,OTCQB,6500.000000,1.246100,22,Common Stock,USA,California
EACO,EACO CORP,OTCQB,20.200000,1.000000,213,Common Stock,USA,California
ACFN,ACORN ENERGY INC,OTCQB,0.400000,5.263200,46004,Common Stock,USA,Delaware
CYTR,CYTRX CORP,OTCQB,1.050000,-6.250000,307019,Common Stock,USA,California
EQUR,E- QURE CORP,OTCQB,0.042000,,0,Common Stock,USA,New York
BERK,BERKSHIRE BANCORP INC,OTCQB,9.020100,0.001100,462,Common Stock,USA,New York
RCAT,RED CAT HOLDINGS INC,OTCQB,1.020000,0.990100,24524,Common Stock,USA,Puerto Rico
GLGI,GREYSTONE LOGISTICS INC,OTCQB,1.000000,4.166700,103,Common Stock,USA,Oklahoma
BUKS,BUTLER NATL CORP,OTCQB,0.480000,0.020800,8900,Common Stock,USA,Kansas
KOAN,RESONATE BLENDS INC,OTCQB,0.169900,13.266700,49747,Common Stock,USA,California
PWCO,PWRCOR INC,OTCQB,0.085000,-5.555600,106850,Common Stock,USA,New York
BNET,BION ENVIR TECHS INC,OTCQB,0.480000,-1.020700,10400,Common Stock,USA,New York
TGHI,TOUCHPOINT GRP HLDGS INC,OTCQB,0.015500,6.896600,1181273,Common Stock,USA,Florida
ARTNB,ARTESIAN RES CORP B,OTCQB,37.500000,,0,Common Stock,USA,Delaware
MICR,MICRON SOLUTIONS INC,OTCQB,3.330000,-0.597000,15012,Common Stock,USA,Massachusetts
ANDR,ANDREA ELECTRONICS CORP,OTCQB,0.029820,,0,Common Stock,USA,New York
ABMC,AMER BIO MEDICA CORP,OTCQB,0.129000,-2.641500,53495,Common Stock,USA,New York
IVFH,INNOVATIVE FOOD HLDGS INC,OTCQB,0.380000,16.923100,155574,Common Stock,USA,Florida
RGRX,REGENERX BIOPHARMS INC,OTCQB,0.400000,-10.112400,474174,Common Stock,USA,Maryland
AMMX,AMERAMEX INTL INC,OTCQB,0.007900,11.267600,723237,Common Stock,USA,California
RCRT,RECRUITER.COM GROUP,OTCQB,1.840000,,0,Common Stock,USA,Texas
ADMT,ADM TRONICS UNLTD INC,OTCQB,0.104500,-5.000000,2075,Common Stock,USA,New Jersey
USAQ,USA EQUITIES CORP,OTCQB,0.538000,,0,Common Stock,USA,Florida
EMPR,EMPIRE PETROLEUM CORP,OTCQB,0.350000,2.941200,6871,Common Stock,USA,Oklahoma
CCUR,CCUR HOLDINGS INC,OTCQB,2.980000,-3.559900,39966,Common Stock,USA,Georgia
CCTC,CLEAN COAL TECHS INC,OTCQB,0.010700,0.943400,1828743,Common Stock,USA,New York
QMCI,QUOTEMEDIA INC,OTCQB,0.140000,12.000000,40700,Common Stock,USA,Arizona
AMMJ,AMERICAN CANNABIS CO,OTCQB,0.082000,0.551800,681120,Common Stock,USA,Colorado
NIDB,NORTHEAST INDIANA BNCRP,OTCQB,38.510000,1.342100,323,Common Stock,USA,Indiana
AERG,APPLIED ENERGETICS INC,OTCQB,0.257000,-3.907300,24085,Common Stock,USA,Arizona
INBP,INTEGRATED BIOPHARMA INC,OTCQB,0.760000,-5.000000,7144,Common Stock,USA,New Jersey
PWVI,POWERVERDE INC,OTCQB,0.795000,,0,Common Stock,USA,Florida
GLAE,GLASSBRIDGE ENTRPRS,OTCQB,50.020000,,0,Common Stock,USA,New York
DYNR,DYNARESOURCE INC,OTCQB,0.700000,-12.500000,12402,Common Stock,USA,Texas
PURE,PURE BIOSCIENCE,OTCQB,0.720000,-2.702700,88237,Common Stock,USA,California
BLAB,BIO LAB NATURALS INC CO,OTCQB,0.200000,,0,Common Stock,USA,Colorado
JFBC,JEFFERSONVILLE BANCORP,OTCQB,19.457500,,0,Common Stock,USA,New York
AMTY,AMERITYRE CORP,OTCQB,0.045000,0.000000,55950,Common Stock,USA,Nevada
PBIO,PRESSURE BIOSCIENCES,OTCQB,2.300000,-14.972300,61603,Common Stock,USA,Massachusetts
HPTO,HOPTO INC COM,OTCQB,0.470000,0.000000,15980,Common Stock,USA,New Hampshire
GNBT,GENEREX BIOTECHNOLOGY,OTCQB,0.202800,-2.500000,475756,Common Stock,USA,Florida
CLOK,CIPHERLOC CORP,OTCQB,0.350000,10.410100,23908,Common Stock,USA,Texas
CNCG,CONCIERGE TECHS INC,OTCQB,1.530000,26.446300,17703,Common Stock,USA,California
PTIX,PROTAGENIC THERA INC,OTCQB,1.050000,,1,Common Stock,USA,New York
FNMA,FANNIE MAE,OTCQB,2.400000,0.418400,6870663,Common Stock,USA,Washington DC
FNMAG,FANNIE MAE M/A5.375 PR I,OTCQB,14.530000,-1.824300,2961,Preferred Stock,USA,Washington DC
FNMAH,FANNIE MAE MTG ASSN P PFD,OTCQB,7.250000,4.316500,58601,Preferred Stock,USA,Washington DC
FNMAI,FANNIE MAE MTG/A PFD Q,OTCQB,7.320000,-2.400000,16740,Preferred Stock,USA,Washington DC
FNMAJ,FANNIE MAE M/A7.625PR R,OTCQB,7.500000,-3.225800,30765,Preferred Stock,USA,Washington DC
FNMAK,FANNIE MAE N PFD,OTCQB,14.750000,5.357100,807,Preferred Stock,USA,Washington DC
FNMAL,FANNIE MAE M/A 4.75 M,OTCQB,14.200000,-2.001400,1840,Preferred Stock,USA,Washington DC
FNMAM,FANNIE MAE 5.81 PFD H,OTCQB,14.650000,1.174000,4751,Preferred Stock,USA,Washington DC
FNMAN,FANNIE MAE M/A 5.125 L,OTCQB,14.650000,2.519200,411,Preferred Stock,USA,Washington DC
FNMAO,FANNIE MAE VAR RTE G PFD,OTCQB,14.500000,3.571400,1120,Preferred Stock,USA,Washington DC
FNMAP,FANNIE MAE VAR RTE F PFD,OTCQB,14.650000,-0.678000,13773,Preferred Stock,USA,Washington DC
FNMAS,FANNIE MAE M/A 8.25 PR S,OTCQB,8.750000,-0.906000,2515269,Preferred Stock,USA,Washington DC
FNMAT,FANNIE MAE 8.235% PFD T,OTCQB,7.840000,-2.000000,77526,Preferred Stock,USA,Washington DC
FNMFN,FED NAT MTGE ASSN O PFD,OTCQB,15.010000,-0.924100,2060,Preferred Stock,USA,Washington DC
RSTN,RDE INC,OTCQB,1.000000,,14,Common Stock,USA,Georgia
MNTR,MENTOR CAPITAL INC,OTCQB,0.109000,6.237800,44677,Common Stock,USA,Texas
JSDA,JONES SODA CO,OTCQB,0.180000,3.507800,64296,Common Stock,USA,Washington
GTHP,GUIDED THERAPEUTCS INC,OTCQB,0.255000,2.040800,16291,Common Stock,USA,Georgia
INIS,INTL ISOTOPES INC,OTCQB,0.054000,8.000000,39543,Common Stock,USA,Idaho
KGKG,KONA GOLD SOLUTIONS INC,OTCQB,0.021000,-12.500000,2586297,Common Stock,USA,Florida
NWYF,NORTHWAY FINCL INC,OTCQB,25.740000,,40,Common Stock,USA,New Hampshire
MHTX,MANHATTAN SCIENTIFICS INC,OTCQB,0.042000,10.526300,229183,Common Stock,USA,New York
INTI,INHIBITOR THERAPTICS INC,OTCQB,0.032000,,20,Common Stock,USA,Florida
NANX,NANOPHASE TECHS CORP,OTCQB,0.790000,5.319300,7030,Common Stock,USA,Illinois
DTGI,DIGERATI TECHS INC,OTCQB,0.040500,-3.571400,1235840,Common Stock,USA,Texas
BEGI,BLACKSTAR ENTERPRISE GRP,OTCQB,0.024980,-3.552100,1769895,Common Stock,USA,Colorado
UNTN,UNITED TENNESSEE BNKSHS,OTCQB,19.950000,,50,Common Stock,USA,Tennessee
ATMS,ARTEMIS THERAPEUTICS INC,OTCQB,0.246000,,11,Common Stock,USA,New York
CAPC,CAPSTONE COMPANIES INC,OTCQB,0.035000,16.666700,78781,Common Stock,USA,Florida
VKIN,VIKING ENERGY GROUP INC,OTCQB,0.130000,3.174600,174440,Common Stock,USA,Texas
BWMG,BROWNIE'S MARINE GRP INC,OTCQB,0.023600,18.000000,5360,Common Stock,USA,Florida
BEBE,BEBE STORES INC,OTCQB,5.400000,8.000000,3845,Common Stock,USA,California
WDDD,WORLDS INC,OTCQB,0.308500,7.366000,248592,Common Stock,USA,Massachusetts
ELTP,ELITE PHARMS INC,OTCQB,0.053000,-0.562900,393430,Common Stock,USA,New Jersey
RDGL,VIVOS INC,OTCQB,0.107000,7.000000,5512430,Common Stock,USA,Washington
PLDGP,PROLOGIS PFD Q,OTCQB,83.000000,,1,Preferred Stock,USA,California
SYTE,ENTERPRISE DIVERSIFIED,OTCQB,5.500000,0.000000,2500,Common Stock,USA,Virginia
PGTK,PACIFIC GREEN TECHS,OTCQB,1.250000,2.459000,17377,Common Stock,USA,Delaware
INVU,INVESTVIEW INC,OTCQB,0.043500,8.750000,1792299,Common Stock,USA,New Jersey
SPIN,SPINE INJURY SOLUTIONS,OTCQB,0.035000,,20,Common Stock,USA,Texas
KAYSD,KAYA HOLDINGS INC NEW,OTCQB,0.560000,0.000000,29064,Common Stock,USA,Florida
ALRT,ALR TECHS INC,OTCQB,0.064000,-7.246400,104500,Common Stock,USA,Virginia
SKVI,SKINVISIBLE INC,OTCQB,0.058000,,0,Common Stock,USA,Nevada
HGTXU,HUGOTON ROYALTY TR UBI,OTCQB,0.095000,2.431400,242295,Common Stock,USA,Texas
MDXL,MEDIXALL GROUP INC,OTCQB,1.000000,,50,Common Stock,USA,Florida
TMBXF,TOMBSTONE EXPLOR CORP,OTCQB,2.800000,0.000000,158,Foreign Ordinary Shares,USA,Arizona
VPLM,VOIP PAL.COM INC,OTCQB,0.011400,0.885000,3520222,Common Stock,USA,Washington
BAYK,BAY BANKS OF VIRGINIA INC,OTCQB,8.950000,-0.555600,12276,Common Stock,USA,Virginia
JETMF,GLOBAL CROSSING AIRLINES,OTCQB,0.656000,-3.529400,9481,Foreign Ordinary Shares,USA,Florida
ATGN,ALTIGEN COMMUNS INC,OTCQB,2.730000,0.349200,16801,Common Stock,USA,California
VYGVF,VOYAGER DIGITAL LTD.,OTCQB,2.980000,22.886600,794672,Foreign Ordinary Shares,USA,New York
TKOI,TELKONET INC,OTCQB,0.030000,1.010100,231010,Common Stock,USA,Wisconsin
BHNGF,BHANG INC,OTCQB,0.044150,-6.263300,2275,Foreign Ordinary Shares,USA,Florida
ZIVO,ZIVO BIOSCIENCE INC,OTCQB,0.130000,0.231300,1450,Common Stock,USA,Michigan
IWSY,IMAGEWARE SYS INC,OTCQB,0.071000,2.453100,1371562,Common Stock,USA,California
LIVC,LIVE CURRENT MEDIA INC,OTCQB,0.042000,,0,Common Stock,USA,Nevada
FNRN,FIRST NTHN COMMUNTY BNCRP,OTCQB,9.710000,0.103100,3200,Common Stock,USA,California
MMND,MASTERMIND INC,OTCQB,0.500000,25.000000,450,Common Stock,USA,Georgia
STHI,SPROUT TINY HOMES,OTCQB,0.140000,0.000000,1000,Common Stock,USA,Colorado
UNIR,UNIROYAL GBL ENG PRODS,OTCQB,1.990000,,0,Common Stock,USA,Florida
PFHO,PACIFIC HLTH CRE ORGZ INC,OTCQB,1.023000,3.333300,9000,Common Stock,USA,California
PGOL,PATRIOT GOLD CORP,OTCQB,0.120000,-4.000000,100946,Foreign Ordinary Shares,USA,Nevada
BABB,BAB INC,OTCQB,0.540000,3.191300,18201,Common Stock,USA,Illinois
RKFL,ROCKETFUEL BLOCKCHAIN INC,OTCQB,2.050000,0.000000,22945,Common Stock,USA,Nevada
FALC,FALCONSTOR SOFTWARE,OTCQB,7.400000,,10,Common Stock,USA,Texas
GLXZ,GALAXY GAMING INC,OTCQB,1.760000,1.149400,106244,Common Stock,USA,Nevada
GAXY,GALAXY NEXT GENERATION,OTCQB,0.006500,-2.255600,43206897,Common Stock,USA,Georgia
PKTX,PROTOKINETIX INC,OTCQB,0.092500,-11.904800,46451,Common Stock,USA,Ohio
NWBO,NORTHWEST BIOTHRPUTCS INC,OTCQB,1.340000,3.876000,1837611,Common Stock,USA,Maryland
TPTW,TPT GLOBAL TECH INC,OTCQB,0.027500,-4.844300,9409081,Common Stock,USA,California
ADMQ,ADM ENDEAVORS INC,OTCQB,0.070000,-10.485900,456117,Common Stock,USA,Texas
INLX,INTELLINETICS INC,OTCQB,3.860000,,25,Common Stock,USA,Ohio
LQMT,LIQUIDMETAL TECHS INC,OTCQB,0.082700,1.847300,611684,Common Stock,USA,California
