symbol	company	yayk	nayk	mayk	yay	nay	may	desc
VHC	Virnetx Holding Corp	0	1	7	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ab37322f	clojure.lang.LazySeq@f423583e	VirnetX Holding Corporation, through its subsidiary VirnetX, Inc., operates as an Internet security software and technology company primarily in the United States. The company develops software and technology solutions, including secure domain name registry and GABRIEL Connection Technology that are designed to secure communications over the Internet, as well as enable organizations and individuals to establish communities of secure, registered users, and transmit information between various devices, networks, and operating systems. These secure network communities are designed to support content applications, such as instant messaging, voice over Internet protocol, mobile services, streaming video, file transfer, and remote desktop. It also offers a portfolio of licenses and services, such as VirnetX technology licensing; GABRIEL Connection Technology software development kit, including object libraries, sample code, testing and quality assurance tools, and supporting documentation required for customers to implement the company's technology; secure domain name registrar service; registrar server software; connection server software; relay server software; and secure domain name master registry and connection, and technical support services. In addition, the company provides GABRIEL Collaboration Suite that enables seamless and secure cross-platform communications between users' devices. The company serves domain infrastructure and communication service providers, and system integrators; and enterprise customers, developers, and original equipment manufacturers of chips, servers, smart phones, tablets, e-Readers, laptops, net books, and other devices in the IP-telephony, mobility, fixed-mobile convergence, and unified communications markets. VirnetX Holding Corporation was incorporated in 2005 and is based in Zephyr Cove, Nevada.
BSD	Blackrock Strategic Muni Trust Inc	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@db47f7a1	BlackRock Strategic Municipal Trust is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in investment grade quality municipal bonds that are exempt from federal income taxes. The fund seeks to invest in bonds with long-term maturities in order to maintain a weighted average maturity of 15 years or more. BlackRock Strategic Municipal Trust was formed on August 24, 1999 and is domiciled in the United States.
PKO	Pimco Income Opportunity Fund	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	PIMCO Income Opportunity Fund is a closed-ended fixed income mutual fund launched and managed by Allianz Global Investors Fund Management LLC. The fund is co-managed by Pacific Investment Management Company LLC. It invests in the fixed income markets across the globe. The fund invests in corporate debt, government and sovereign debt, mortgage backed and other asset-backed securities, bank loans and related instruments, convertible securities and other income-producing securities, with an average duration of 2 to 8 years. It employs fundamental analysis, with top-down stock picking approach, to create its portfolio. PIMCO Income Opportunity Fund was formed on September 12, 2007 and is domiciled in the United States.
VHI	Valhi Inc	0	2	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1c6f96c4	clojure.lang.LazySeq@1a0a1981	Valhi, Inc. engages in the chemicals, component products, and real estate management and development businesses in the Asia Pacific, Europe, North America, and internationally. The company's Chemicals segment produces and markets titanium dioxide pigments (TiO2), which are white inorganic pigments used in various applications by paint, plastics, decorative laminate, and paper manufacturers. It offers TiO2 under the KRONOS name through agents and distributors. This segment also offers ilmenite, a raw material used directly as a feedstock by sulfate-process TiO2 plants; iron-based chemicals; and titanium oxychloride and titanyl sulfate. The company's Component Products segment manufactures mechanical and electrical cabinet locks, and other locking mechanisms for use in ignition systems, mailboxes, file cabinets, desk drawers, tool storage cabinets, vending and gaming machines, medical cabinetry security, electronic circuit panels, storage compartments, and gas station security applications. It also provides stainless steel exhaust components, gauges, throttle controls, wake enhancement systems, trim tabs, and related hardware and accessories primarily for performance and ski/wakeboard boats. The company's Real Estate Management and Development segment offers utility services to industrial and municipal customers; owns real properties; and develops land holdings for commercial, industrial, and residential purposes. It also provides insurance brokerage and risk management services; and holds marketable securities and other investments. The company is based in Dallas, Texas. Valhi, Inc. is a subsidiary of Contran Corporation.
BSBR	Banco Santander Brasil S.A.	0	2	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@2a123e4f	clojure.lang.LazySeq@210de567	Banco Santander (Brasil) S.A. provides commercial banking products and services to individuals, small and medium enterprises, and corporate customers in Brazil and internationally. It operates in two segments, Commercial Banking and Global Wholesale Banking. The company offers checking and savings accounts; priority services, such as withdrawals, debit cards, deposits, and transfers; onshore and offshore financial products and services, investment advice, and asset management services; consumer credit for purchasing motor vehicles, and other goods and services; local loans, commercial finance, trade finance, guarantees, structured loans, and cash management and funding solutions, as well as Banco Nacional de Desenvolvimento EconÃ´mico e Social on-lending transfer services; payroll, mortgage, and agribusiness loans, as well as microcredit; investment products; and credit cards and foreign exchange services. It also provides funding and financial advisory services related to projects, and origination and distribution of fixed-income securities in the debt capital markets, as well as financing for acquisitions and syndicated loans, other structured financing arrangements, and subordinated debt and energy efficiency transactions. In addition, the company offers advisory services in mergers and acquisitions, and equity capital markets transactions; stock brokerage and advisory, equity, and equity research services; derivative and investment products; and digital payment solutions. Further, it operates Webmotors, an online automotive classified. The company provides its products and services through branches, mini-branches, and ATMs; call centers; and digital channels, such as Internet banking and mobile banking. Banco Santander (Brasil) S.A. was incorporated in 1985 and is headquartered in SÃ£o Paulo, Brazil.
PLD	Prologis Inc	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	Prologis, Inc. is the global leader in logistics real estate with a focus on high-barrier, high-growth markets. As of September 30, 2020, the company owned or had investments in, on a wholly owned basis or through co-investment ventures, properties and development projects expected to total approximately 976 million square feet (91 million square meters) in 19 countries. Prologis leases modern logistics facilities to a diverse base of approximately 5,500 customers principally across two major categories: business-to-business and retail/online fulfillment.
BSAC	Banco Santander Chile ADR	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	Banco Santander-Chile provides commercial and retail banking products and services in Chile. It operates through Retail Banking, Middle-Market, and Corporate Investment Banking segments. The company offers checking accounts and savings products; consumer, auto, commercial, mortgage, and government-guaranteed loans; credit and debit cards; and Chilean peso and foreign currency denominated loans to finance various commercial transactions, trade, foreign currency forward contracts, and credit lines. It also provides mutual funds, insurance and stock brokerage, foreign exchange, leasing, factoring, financial consulting, investment management, foreign trade and mortgage financing, treasury, and transactional services, as well as specialized services to finance projects for the real estate industry. In addition, the company offers short-term financing and fund raising, brokerage services, derivatives, securitization, and other tailor-made products. It serves individuals, small to middle-sized entities, companies, and large corporations, as well as universities, government entities, and local and regional governments. As of December 31, 2019, the company operated 377 branches, which include 251 under the Santander brand name, 36 under the Select brand name, 7 specialized branches for the middle market, and 28 as auxiliary and payment centers, as well as 1,088 ATMs. Banco Santander-Chile was founded in 1977 and is headquartered in Santiago, Chile.
PLOW	Douglas Dynamics	0	7	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@b61d999e	clojure.lang.LazySeq@35c075	Douglas Dynamics, Inc. operates as a manufacturer and upfitter of commercial work truck attachments and equipment in North America. It operates in two segments, Work Truck Attachments and Work Truck Solutions. The Work Truck Attachments segment manufactures and sells snow and ice control attachments, including snowplows, and sand and salt spreaders for light trucks and heavy duty trucks, as well as various related parts and accessories. The Work Truck Solutions segment primarily manufactures municipal snow and ice control products; provides truck and vehicle upfits where it attaches component pieces of equipment, truck bodies, racking, and storage solutions to a vehicle chassis for use by end users for work related purposes; and manufactures storage solutions for trucks and vans, and cable pulling equipment for trucks. This segment also offers up-fit and storage solutions. It also provides customized turnkey solutions to governmental agencies, such as Departments of Transportation and municipalities. It sells its products under the BLIZZARD, FISHER, HENDERSON, SNOWEX, WESTERN, TURFEX, SWEEPEX, HENDERSON, and DEJANA brands. The company distributes its products primarily to professional snowplowers who are contracted to remove snow and ice from commercial and residential areas. Douglas Dynamics, Inc. was founded in 1948 and is headquartered in Milwaukee, Wisconsin.
PLT	Plantronics	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Plantronics, Inc. designs, manufactures, markets, and sells integrated communications and collaborations solutions for corporate customers, small businesses, and individuals worldwide. Its principal product categories include headsets, which comprises wired and wireless communication headsets; voice, video, and content sharing solutions, which includes open session initiation protocol and native ecosystem desktop phones, conference room phones, and video conferencing solutions; peripherals, including cameras, speakers, and microphones designed to work with a range of unified communication and collaboration, unified communication as a service, and video as a service environments, including RealPresence collaboration solutions of infrastructure to endpoints that allows people to connect and collaborate; and support services. The company sells its products through a sales team, as well as through value-added resellers, integrators, direct marketing resellers, service providers, direct and indirect resellers, retailer, enterprise distributors, wireless carriers, and mass merchants under the Poly, Plantronics, and Polycom brands, as well as RIG brand. Plantronics, Inc. was founded in 1961 and is headquartered in Santa Cruz, California.
PLTR	Palantir Technologies Inc Cl A	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	Palantir Technologies Inc. builds and deploys software platforms for the intelligence community in the United States to assist in counterterrorism investigations and operations. It offers Palantir Gotham, a software platform for government operatives in the defense and intelligence sectors, which enables users to identify patterns hidden deep within datasets, ranging from signals intelligence sources to reports from confidential informants, as well as facilitates the handoff between analysts and operational users, helping operators plan and execute real-world responses to threats that have been identified within the platform. The company also provides Palantir Foundry, a platform that transforms the ways organizations operate by creating a central operating system for their data; and allows individual users to integrate and analyze the data they need in one place. Palantir Technologies Inc. was founded in 2003 and is headquartered in Denver, Colorado.
VIAO	Via Optronics Ag ADR	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@5ead63b2	VIA optronics AG, through its subsidiary, VIA optronics GmbH, provides display solutions and systems worldwide. It offers interactive display solutions and systems that combine system design, interactive displays, software, and other hardware components; and optical bonding solutions for various displays and touch panels. The company also provides camera solutions and systems. It serves automotive, consumer electronics, industrial, and specialized end markets. The company was founded in 2005 and is headquartered in Nuremberg, Germany. VIA optronics AG is a subsidiary of Integrated Micro-Electronics, Inc.
PMF	Pimco Muni	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@db47f7a1	PIMCO Municipal Income Fund is a closed ended fixed income mutual fund launched and managed by Allianz Global Investors Fund Management LLC. It is co-managed by Pacific Investment Management Company LLC. The fund invests in the fixed income markets of the United States. It seeks to invest in stocks of companies operating across diversified sectors. The fund primarily invests in investment grade municipal bonds. It employs fundamental analysis with a top down stock picking approach to create its portfolio. It conducts in house research using proprietary models. PIMCO Municipal Income Fund was formed on June 29, 2001 and is domiciled in the United States.
PML	Pimco Muni II	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	PIMCO Municipal Income Fund II is a closed ended fixed income mutual fund launched and managed by Allianz Global Investors Fund Management LLC. The fund is co-managed by Pacific Investment Management Company LLC. It invests in fixed income markets. The fund invests in stocks of companies operating across diversified sectors. It seeks to invest primarily in municipal bonds, variable rate notes, variable rate demand notes, and U.S. treasury bills. PIMCO Municipal Income Fund II was formed on June 28 2002 and is domiciled in United States.
PMM	Putnam Managed Muni Income Trust	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@db47f7a1	Putnam Managed Municipal Income Trust is a close-ended fixed income mutual fund launched and managed by Putnam Investment Management LLC. It is co-managed by Putnam Investments Limited. The fund invests in the fixed income markets of the United States. It primarily invests in a diversified portfolio of tax-exempt municipal securities, including high-yield securities that are rated below investment grade. The fund benchmarks the performance of its portfolio against the Barclays Municipal Bond Index. Putnam Managed Municipal Income Trust was formed on February 24, 1989 and is domiciled in the United States.
VICI	Vici Properties Inc	0	0	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@a34de601	VICI Properties is an experiential real estate investment trust that owns one of the largest portfolios of market-leading gaming, hospitality and entertainment destinations, including the world-renowned Caesars Palace. VICI Properties' national, geographically diverse portfolio consists of 29 gaming facilities comprising over 48 million square feet and features approximately 19,200 hotel rooms and more than 200 restaurants, bars and nightclubs. Its properties are leased to industry leading gaming and hospitality operators, including Caesars Entertainment, Inc., Century Casinos Inc., Hard Rock International, JACK Entertainment and Penn National Gaming, Inc. VICI Properties also owns four championship golf courses and 34 acres of undeveloped land adjacent to the Las Vegas Strip. VICI Properties' strategy is to create the nation's highest quality and most productive experiential real estate portfolio.
PMT	Pennymac Mortgage Investment Trust	0	0	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@410f6a3e	PennyMac Mortgage Investment Trust, a specialty finance company, invests primarily in mortgage-related assets in the United States. The company operates through Credit Sensitive Strategies, Interest Rate Sensitive Strategies, and Correspondent Production segments. Its Credit Sensitive Strategies segment invests in credit risk transfer (CRT) agreements, including firm commitment to purchase CRT securities, distressed loans, real estate, and non-agency subordinated bonds. The company's Interest Rate Sensitive Strategies segment engages in investing in mortgage servicing rights, excess servicing spreads, and agency and senior non-agency MBS; and related interest rate hedging activities. Its Correspondent Production segment engages in purchasing, pooling, and reselling newly originated prime credit residential loans directly or in the form of mortgage-backed securities (MBS). PNMAC Capital Management, LLC acts as the manager of PennyMac Mortgage Investment Trust. The company qualifies as a real estate investment trust for federal income tax purposes. It generally would not be subject to federal corporate income taxes if it distributes at least 90% of its taxable income to its shareholders. PennyMac Mortgage Investment Trust was founded in 2009 and is headquartered in Westlake Village, California.
PMVC	Pmv Consumer Acquisition Corp Cl A	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	PMV Consumer Acquisition Corp. intends to effect a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses or entities in the consumer industry. The company was founded in 2020 and is based in Palm Beach, Florida.
PMX	Pimco Muni Income Fund III	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@db47f7a1	PIMCO Municipal Income Fund III is a closed-ended fixed income mutual fund launched and managed by Pacific Investment Management Company LLC. The fund invests in fixed income markets of the United States. It seeks to invest in stocks of companies operating across diversified sectors. The fund primarily invests in in municipal bonds that pay interest that is exempt from federal income tax. PIMCO Municipal Income Fund III was formed on October 31, 2002 and is domiciled in United States.
PNC	PNC Bank	0	1	5	clojure.lang.LazySeq@1	clojure.lang.LazySeq@556423ef	clojure.lang.LazySeq@a992ccfe	The PNC Financial Services Group, Inc. operates as a diversified financial services company in the United States. The Retail Banking segment offers deposit, lending, brokerage, insurance, and investment and cash management services to consumer and small business customers through a network of branches, ATMs, call centers, and online banking and mobile channels. The Corporate & Institutional Banking segment provides secured and unsecured loans, letters of credit, and equipment leases; payables, receivables, deposit and account, liquidity and investments, and online and mobile banking products and services; foreign exchange, derivatives, securities underwriting, loan syndications, and mergers and acquisitions and equity capital markets advisory related services; and commercial loan servicing and technology solutions for the commercial real estate finance industry. The Asset Management Group segment offers investment and retirement planning, customized investment management, private banking, and trust management and administration solutions; and multi-generational family planning products, such as estate, financial, tax planning, fiduciary, investment management and consulting, private banking, personal administrative, asset custody, and customized performance reporting services. This segment also provides chief investment officer, custody, private real estate, cash and fixed income client solutions, and retirement advisory services. The BlackRock segment offers single- and multi-asset class portfolios; and investment and risk management services technology platform. It operates 2,400 locations and 15,000 ATMs. The PNC Financial Services Group, Inc. was founded in 1852 and is headquartered in Pittsburgh, Pennsylvania.
WYND	Wyndham Destinations Inc	0	0	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@a7fe427e	Wyndham Destinations, Inc. provides hospitality services and products in the United States and internationally. The company operates in two segments, Vacation Ownership and Vacation Exchange. The Vacation Ownership segment develops, markets, and sells vacation ownership interests (VOIs) to individual consumers; provides consumer financing in connection with the sale of VOIs; and provides property management services at resorts. The Vacation Exchange segment offers vacation exchange services and products to owners of VOIs. As of December 31, 2019, it had approximately 230 vacation ownership resorts. The company also offers private-label travel booking technology solutions. The company's travel business Panorama includes vacation exchange, leisure travel, and technology brands, including RCI, vacation exchange that provides access to 4,200+ affiliated resorts worldwide; and Extra Holidays, offering condo vacations at hotel prices. The company was formerly known as Wyndham Worldwide Corporation and changed its name to Wyndham Destinations, Inc. in May 2018. Wyndham Destinations, Inc. was founded in 1990 and is headquartered in Orlando, Florida.
PNI	Pimco New York Muni II	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@db47f7a1	PIMCO New York Municipal Income Fund II is a closed-ended fixed income mutual fund launched and managed by Pacific Investment Management Company LLC. It invests in the fixed income markets of the United States. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in municipal bonds that pay interest that is exempt from federal, New York State, and New York City income tax. It also invests in New York variable rate notes, New York variable rate demand notes, and U.S. treasury bills. The fund employs proprietary analytical models to make its investments. PIMCO New York Municipal Income Fund II was formed on March 29, 2002 and is domiciled in the United States.
BRT	BRT Realty Trust	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ff69dc2d	BRT is a real estate investment trust that owns, operates and develops multi-family properties.
BRMK	Broadmark Realty Capital Inc	0	0	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@410f6a3e	Broadmark Realty Capital Inc. provides short-term and first deed of trust loans secured by real estate to fund the acquisition, renovation, rehabilitation, and development of residential and commercial properties in the United States. The company has elected to be taxed as a real estate investment trust. As a result, it would not be subject to corporate income tax on that portion of its net income that is distributed to shareholders. Broadmark Realty Capital Inc. was founded in 2010 and is headquartered in Seattle, Washington.
VIST	Vista Oil & Gas S.A.B. DE C.V.	0	2	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@273221	clojure.lang.LazySeq@1	Vista Oil & Gas, S.A.B. de C.V., through its subsidiaries, engages in the exploration and production of oil and gas in Latin America. It principally owns producing assets in Argentina, as well as in Mexico. As of December 31, 2019, it had proved reserves of 101.8 MMBOE. The company was incorporated in 2017 and is based in Mexico City, Mexico.
BRFS	Brf-Brasil Foods S.A.	0	9	5	clojure.lang.LazySeq@1	clojure.lang.LazySeq@b97cb1e9	clojure.lang.LazySeq@1561db47	BRF S.A. focuses on raising, producing, and slaughtering poultry and pork for processing, production, and sale of fresh meat, processed products, pasta, margarine, and other products. The company's product portfolio comprises meat products, including frozen whole and cut chicken, frozen pork, and beef; processed food products, such as marinated, frozen, whole and cut chicken, roosters, turkey meat, sausages, ham products, bologna, frankfurters, salamis, bacon, cold meats, other smoked products, chicken sausages, chicken hot dogs, and chicken bologna; and frozen processed meats comprising hamburgers, steaks, breaded meat products, kibbeh, and meatballs. It also produces and sells frozen prepared entrees, such as pastas and pizzas, including lasagna, sandwiches, cheese breads, and other ready-to-eat meals; pies and pastries comprising chicken and heart-of-palm pies, sauces, and toppings; frozen desserts; and soy meal, refined soy flour, and animal feed, as well as sell frozen French fries, The company primarily sells its products under the Sadia, PerdigÃ£o, Qualy, Chester, Kidelli, Perdix, and Banvit brands. It serves supermarkets, wholesalers, retail stores, food services, restaurants, and other institutional buyers. The company is also involved in the provision of consultancy, marketing, and logistics services; commercialization of electric energy; and import, industrialization, and commercialization of products. BRF S.A. operates primarily in Brazil, the Americas, Europe, the Middle East, Africa, Asia, and internationally. The company was formerly known as BRF-Brasil Foods S.A. and changed its name to BRF S.A. in April 2013. BRF S.A. is headquartered in ItajaÃ­, Brazil.
VIV	Telecomunicacoes DE Sao Paulo ADR	0	2	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@57206473	clojure.lang.LazySeq@a5e37eb	TelefÃ´nica Brasil S.A. provides mobile and fixed telecommunications services to residential and corporate customers in Brazil. Its fixed line services portfolio includes local, domestic long-distance, and international long-distance calls; and mobile portfolio comprises voice and broadband Internet access through 3G, 4G, and 4.5G, as well as mobile value-added services and wireless roaming services. The company also offers data services, including broadband and mobile data services. In addition, it provides pay TV services through direct to home satellite technology, IPTV, and cable, as well as pay-per-view and video on demand services; network services, such as rental of facilities; other services comprising Internet access, private network connectivity, computer equipment leasing, extended, caller identification, voice mail, cellular blocker, and others; wholesale services, including interconnection services to users of other network providers; and digital services, such as entertainment, cloud, and financial services. Further, the company offers multimedia communication services, which include audio, data, voice and other sounds, images, texts, and other information, as well as sells devices, such as smartphones, broadband USB modems, and other devices. Additionally, it provides telecommunications solutions and IT support to various industries, such as retail, manufacturing, services, financial institutions, government, etc. TelefÃ´nica Brasil S.A. markets and sells its solutions through own stores, dealers, retail and distribution channels, door-to-door sales, and telesales. The company was formerly known as TelecomunicaÃ§Ãµes de SÃ£o Paulo S.A. - TELESP and changed its name to TelefÃ´nica Brasil S.A. in October 2011. The company was incorporated in 1998 and is headquartered in SÃ£o Paulo, Brazil. TelefÃ´nica Brasil S.A. is a subsidiary of SP TelecomunicaÃ§Ãµes ParticipaÃ§Ãµes Ltda.
BRBR	Bellring Brands Inc Cl A	0	3	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@f580436c	clojure.lang.LazySeq@86da3fbe	BellRing Brands, Inc. manufactures and sells nutrition products in the United States and internationally. It offers ready-to-drink (RTD) protein shakes, other RTD beverages, powders, and nutrition bars and supplements. The company provides its products primarily under the Premier Protein, Premier Nutrition, Dymatize, PowerBar, Bell Ring, Joint Juice, and Supreme Protein brands. It sells its products through a network of channels, including club, food, drug, mass, convenience, specialty, and eCommerce; and through a broker network for customers in the convenience, grocery, and mass channels, and through distributors for the specialty channel. The company was founded in 2019 and is headquartered in Saint Louis, Missouri. BellRing Brands, Inc. is a subsidiary of Post Holdings, Inc.
PPR	VOYA Prime Rate Trust	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@db47f7a1	Voya Prime Rate Trust is a closed-ended fixed income mutual fund launched by Voya Investment Management LLC. The fund is co-managed by Voya Investments, LLC and Voya Investment Management Co. LLC. It invests in the fixed income markets of the United States. The fund seeks to invest in securities of companies operating across diversified sectors. It primarily invests in floating rate secured senior loans, with an emphasis on top-tier, non-investment grade senior loans. The fund seeks to invest in loans with maturities of one to ten years. It benchmarks the performance of its portfolio against the S&P/LSTA Leveraged Loan Index. The fund was formerly known as ING Prime Rate Trust. Voya Prime Rate Trust was formed on December 2, 1987 and is domiciled in the United States.
PPT	Putnam Premier Income Trust	0	0	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@86da3fbe	Putnam Premier Income Trust is a closed ended fixed income mutual fund launched and managed by Putnam Investment Management, LLC. The fund is co-managed by Putnam Investments Limited. It invests in the public fixed income markets across the globe. The fund primarily invests in U.S. high-grade and high-yield bonds with an average credit quality of BBB by S&P Corporation. It benchmarks the performance of its portfolio against the Barclays Capital Government Bond Index. Putnam Premier Income Trust was formed on February 29, 1988 and is domiciled in the United States.
BR	Broadridge Financial Solutions Llc	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@f3c28161	Broadridge Financial Solutions, Inc. provides investor communications and technology-driven solutions for the financial services industry worldwide. The company's Investor Communication Solutions segment processes and distributes proxy materials to investors in equity securities and mutual funds, as well as facilitates related vote processing services; and offers ProxyEdge, an electronic proxy delivery and voting solution. It also distributes regulatory reports and corporate action/reorganization event information, as well as tax reporting solutions; and provides end-to-end platform for content management, composition, and multi-channel distribution of regulatory, marketing, and transactional information, as well as mutual fund trade processing services. In addition, this segment offers financial reporting document composition and management solutions; SEC disclosure and filing services; registrar, stock transfer, and record-keeping services; customer communication solutions; cloud-based marketing and customer communication tools; customer and account data aggregation and reporting services, as well as creates sales and educational content, including seminars and a library of financial planning topics; and mutual fund trade processing services. The company's Global Technology and Operations segment offers desktop productivity tools, data aggregation, performance reporting, portfolio management, order capture and execution, trade confirmation, margin, cash management, clearance and settlement, asset servicing, reference data management, reconciliations, securities financing and collateral optimization, compliance and regulatory reporting, and accounting. It also provides capital market, wealth management, asset management, and international securities processing solutions; managed services; and customizable advisor Websites, search engine marketing, and electronic and print newsletters. The company was founded in 1962 and is headquartered in Lake Success, New York.
X	United States Steel Corp	0	2	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@35be01	clojure.lang.LazySeq@a7ab78cd	United States Steel Corporation produces and sells flat-rolled and tubular steel products primarily in North America and Europe. It operates through three segments: North American Flat-Rolled (Flat-Rolled), U. S. Steel Europe (USSE), and Tubular Products (Tubular). The Flat-Rolled segment offers slabs, strip mill plates, sheets and tin mill products, as well as all iron ore and coke. This segment serves customers in the service center, conversion, automotive, construction, container, and appliance and electrical markets. The USSE segment provides slabs, strip mill plate, sheet, tin mill products, and spiral welded pipes, as well as refractory ceramic materials. This segment serves customers in the construction, container, appliance and electrical, service center, conversion, oil, gas, and petrochemical markets. The Tubular segment offers seamless and electric resistance welded steel casing and tubing products; and standard and line pipe and mechanical tubing products primarily to customers in the oil, gas, and petrochemical markets. The company also provides railroad services and real estate operations. United States Steel Corporation was founded in 1901 and is headquartered in Pittsburgh, Pennsylvania.
PRG	Prog Hldgs Inc	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	PROG Holdings, Inc. operates as an omnichannel provider of lease-purchase solutions to underserved and credit-challenged customers. It operates through, Progressive Leasing and Vive. The company offers its lease-purchase solutions to customers for various products in the furniture and appliance, jewelry, mobile phones and accessories, mattress, and automobile electronics and accessories industries. It also provides revolving loans through third-party federally insured banks to customers that may not qualify for traditional prime lending. As of December 01, 2020, the company provided lease-purchase solutions through approximately 30,000 retail partner locations in 46 states and the District of Columbia, including e-commerce merchants. The company was formerly known as Aaron's Holdings Company, Inc. and changed its name to PROG Holdings, Inc. in December 2020. PROG Holdings, Inc. was founded in 1955 and is headquartered in Draper, Utah.
BQ	Boqii Holding Limited ADR	0	3	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@dab6e52	clojure.lang.LazySeq@1	Boqii Holding Limited operates a pet-focused platform in the People's Republic of China. The company offers food, treats, shampoos, cages, toys, apparel, OTC veterinary drugs, and other pet products to pet parents, and small and medium pet businesses through e-commerce platforms and offline distribution network. It also operates Boqii Community, an interactive content platform; and provides online marketing and information services. The company was founded in 2008 and is headquartered in Shanghai, the People's Republic of China.
ALLE	Allegion Plc	0	2	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ac847dc1	clojure.lang.LazySeq@1	Allegion plc manufactures and sells mechanical and electronic security products and solutions worldwide. The company offers door closers and controls; doors and door systems; electronic security products; electronic, biometric and mobile access control systems; exit devices; locks, locksets, portable locks, and key systems; time, attendance, and workforce productivity systems; and other accessories. The company sells its products and solutions to end-users in commercial, institutional, and residential facilities, including education, healthcare, government, hospitality, commercial office, and single and multi-family residential markets under the CISA, Interflex, LCN, Schlage, SimonsVoss, and Von Duprin brands. It sells its products and solutions through distribution and retail channels, such as specialty distribution, e-commerce, and wholesalers, as well as through various retail channels comprising do-it-yourself home improvement centers, on-line and e-commerce platforms, and small specialty showroom outlets. Allegion plc was incorporated in 2013 and is headquartered in Dublin, Ireland.
PRLB	Proto Labs Inc	0	0	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	Proto Labs, Inc., together with its subsidiaries, operates as an e-commerce driven digital manufacturer of custom prototypes and on-demand production parts in the worldwide. The company offers injection molding; computer numerical control machining; three-dimensional (3D) printing, which include stereolithography (SL), selective laser sintering (SLS), direct metal laser sintering (DMLS), Multi Jet Fusion (MJF), PolyJet and Carbon DLS processes; and sheet metal fabrication, which consists includes quick-turn and e-commerce-enabled custom sheet metal parts. It serves developers and engineers who use 3D computer-aided design software to design products across a range of end markets. The company was founded in 1999 and is headquartered in Maple Plain, Minnesota.
